Time::Relative Time!!R,Channel1_R1_Area::EGFP_R1_Area!!R,Channel1_R1_IntensityMean::EGFP_R1_IntensityMean!!R,Channel1_R1_IntensitySum1::EGFP_R1_IntensitySum1!!R,Channel1_R1_IntensityMaximum::EGFP_R1_IntensityMaximum!!R,Channel1_R2_Area::EGFP_R2_Area!!R,Channel1_R2_IntensityMean::EGFP_R2_IntensityMean!!R,Channel1_R2_IntensitySum1::EGFP_R2_IntensitySum1!!R,Channel1_R2_IntensityMaximum::EGFP_R2_IntensityMaximum!!R,Channel1_R3_Area::EGFP_R3_Area!!R,Channel1_R3_IntensityMean::EGFP_R3_IntensityMean!!R,Channel1_R3_IntensitySum1::EGFP_R3_IntensitySum1!!R,Channel1_R3_IntensityMaximum::EGFP_R3_IntensityMaximum!!R,Channel1_R4_Area::EGFP_R4_Area!!R,Channel1_R4_IntensityMean::EGFP_R4_IntensityMean!!R,Channel1_R4_IntensitySum1::EGFP_R4_IntensitySum1!!R,Channel1_R4_IntensityMaximum::EGFP_R4_IntensityMaximum!!R,Channel1_R5_Area::EGFP_R5_Area!!R,Channel1_R5_IntensityMean::EGFP_R5_IntensityMean!!R,Channel1_R5_IntensitySum1::EGFP_R5_IntensitySum1!!R,Channel1_R5_IntensityMaximum::EGFP_R5_IntensityMaximum!!R,Channel1_R6_Area::EGFP_R6_Area!!R,Channel1_R6_IntensityMean::EGFP_R6_IntensityMean!!R,Channel1_R6_IntensitySum1::EGFP_R6_IntensitySum1!!R,Channel1_R6_IntensityMaximum::EGFP_R6_IntensityMaximum!!R,Channel1_R7_Area::EGFP_R7_Area!!R,Channel1_R7_IntensityMean::EGFP_R7_IntensityMean!!R,Channel1_R7_IntensitySum1::EGFP_R7_IntensitySum1!!R,Channel1_R7_IntensityMaximum::EGFP_R7_IntensityMaximum!!R,Channel1_R8_Area::EGFP_R8_Area!!R,Channel1_R8_IntensityMean::EGFP_R8_IntensityMean!!R,Channel1_R8_IntensitySum1::EGFP_R8_IntensitySum1!!R,Channel1_R8_IntensityMaximum::EGFP_R8_IntensityMaximum!!R,Channel1_R9_Area::EGFP_R9_Area!!R,Channel1_R9_IntensityMean::EGFP_R9_IntensityMean!!R,Channel1_R9_IntensitySum1::EGFP_R9_IntensitySum1!!R,Channel1_R9_IntensityMaximum::EGFP_R9_IntensityMaximum!!R,Channel1_R10_Area::EGFP_R10_Area!!R,Channel1_R10_IntensityMean::EGFP_R10_IntensityMean!!R,Channel1_R10_IntensitySum1::EGFP_R10_IntensitySum1!!R,Channel1_R10_IntensityMaximum::EGFP_R10_IntensityMaximum!!R,Channel1_R11_Area::EGFP_R11_Area!!R,Channel1_R11_IntensityMean::EGFP_R11_IntensityMean!!R,Channel1_R11_IntensitySum1::EGFP_R11_IntensitySum1!!R,Channel1_R11_IntensityMaximum::EGFP_R11_IntensityMaximum!!R,Channel1_R12_Area::EGFP_R12_Area!!R,Channel1_R12_IntensityMean::EGFP_R12_IntensityMean!!R,Channel1_R12_IntensitySum1::EGFP_R12_IntensitySum1!!R,Channel1_R12_IntensityMaximum::EGFP_R12_IntensityMaximum!!R,Channel1_R13_Area::EGFP_R13_Area!!R,Channel1_R13_IntensityMean::EGFP_R13_IntensityMean!!R,Channel1_R13_IntensitySum1::EGFP_R13_IntensitySum1!!R,Channel1_R13_IntensityMaximum::EGFP_R13_IntensityMaximum!!R,Channel1_R14_Area::EGFP_R14_Area!!R,Channel1_R14_IntensityMean::EGFP_R14_IntensityMean!!R,Channel1_R14_IntensitySum1::EGFP_R14_IntensitySum1!!R,Channel1_R14_IntensityMaximum::EGFP_R14_IntensityMaximum!!R,Channel1_R15_Area::EGFP_R15_Area!!R,Channel1_R15_IntensityMean::EGFP_R15_IntensityMean!!R,Channel1_R15_IntensitySum1::EGFP_R15_IntensitySum1!!R,Channel1_R15_IntensityMaximum::EGFP_R15_IntensityMaximum!!R
8156.0788,3150.16,344.2599248927,2566802,476,2705.2675,268.88536623458,1721673,348,2344.875,303.17297297297,1682610,394,3060.59,310.53837658752,2249540,410,3070.3075,293.79372505848,2134999,369,3358.4525,369.40634042018,2936411,498,3056.365,391.74301907658,2833869,513,2256.5725,387.55120763902,2069911,472,2345.72,285.47550432277,1584960,380,2183.9025,288.3681563165,1490575,398,2258.685,296.55780022447,1585398,413,2197,315.00711538462,1638037,421,2698.5075,334.38218255832,2135699,418,2863.2825,364.09001032905,2467438,496,2710.3375,338.95619641465,2174404,450
8166.0863,3150.16,350.4919527897,2613268,489,2705.2675,269.71872559738,1727009,352,2344.875,307.30486486487,1705542,411,3060.59,312.1729707344,2261381,406,3070.3075,296.74872712261,2156473,379,3358.4525,375.84048307963,2987556,523,3056.365,396.03248548521,2864899,513,2256.5725,385.79666729077,2060540,488,2345.72,291.49189481268,1618363,380,2183.9025,289.43219191333,1496075,392,2258.685,303.39655817434,1621958,443,2197,313.01903846154,1627699,403,2698.5075,341.244559261,2179529,435,2863.2825,367.70709753578,2491951,461,2710.3375,346.43787996882,2222399,442
8176.0937,3150.16,354.37620708155,2642229,476,2705.2675,273.78072778385,1753018,369,2344.875,307.50648648649,1706661,406,3060.59,319.08903920486,2311481,418,3070.3075,301.25732764552,2189237,381,3358.4525,381.88111712165,3035573,519,3056.365,402.2052806193,2909553,540,2256.5725,396.78131436061,2119209,502,2345.72,288.0625,1599323,373,2183.9025,291.01334881022,1504248,389,2258.685,301.09034792368,1609629,441,2197,320.55346153846,1666878,411,2698.5075,343.0668545483,2191168,438,2863.2825,375.73926516158,2546385,470,2710.3375,349.84115354638,2244231,456
8186.1012,3150.16,359.89471566524,2683375,473,2705.2675,273.74902389505,1752815,377,2344.875,311.16018018018,1726939,411,3060.59,321.90267807841,2331863,430,3070.3075,304.27315260768,2211153,389,3358.4525,388.65316391999,3089404,525,3056.365,406.46751451479,2940386,541,2256.5725,393.92566935031,2103957,504,2345.72,294.17345100865,1633251,394,2183.9025,292.45792222867,1511715,388,2258.685,306.94369622147,1640921,437,2197,316.87596153846,1647755,416,2698.5075,349.28103961171,2230858,448,2863.2825,379.57783680094,2572399,480,2710.3375,357.45003897116,2293042,466
8196.1086,3150.16,363.28715128755,2708669,495,2705.2675,277.86646884273,1779179,362,2344.875,311.0227027027,1726176,421,3060.59,327.47266703479,2372212,426,3070.3075,307.92404018164,2237684,400,3358.4525,392.94338910555,3123507,570,3056.365,410.60326237213,2970304,544,2256.5725,405.05186294701,2163382,519,2345.72,290.74675792507,1614226,385,2183.9025,293.34319984523,1516291,380,2258.685,303.38907594463,1621918,438,2197,323.71807692308,1683334,421,2698.5075,350.75309221857,2240260,453,2863.2825,387.8280950273,2628311,497,2710.3375,359.09041309431,2303565,464
8206.1161,3150.16,367.69353540773,2741523,484,2705.2675,277.40793378104,1776243,364,2344.875,314.64306306306,1746269,413,3060.59,330.18290999448,2391845,439,3070.3075,311.54080088069,2263967,405,3358.4525,399.88124292364,3178656,542,3056.365,415.52861487421,3005934,536,2256.5725,402.16270361356,2147951,508,2345.72,296.23270893372,1644684,399,2183.9025,294.78990133488,1523769,398,2258.685,309.34118967452,1653738,438,2197,320.28730769231,1665494,418,2698.5075,357.03193987788,2280363,445,2863.2825,388.87339530766,2635395,494,2710.3375,366.77162899454,2352840,471
8216.1236,3150.16,371.53688304721,2770179,535,2705.2675,281.38107137279,1801683,365,2344.875,314.50972972973,1745529,410,3060.59,334.24765323026,2421290,439,3070.3075,314.18191826063,2283160,405,3358.4525,402.72789030067,3201284,550,3056.365,418.21744539674,3025385,528,2256.5725,411.96648567684,2200313,531,2345.72,292.83267291066,1625807,389,2183.9025,294.94989359644,1524596,390,2258.685,306.26786382342,1637308,439,2197,327.21076923077,1701496,430,2698.5075,357.71113198685,2284701,446,2863.2825,397.71536077911,2695317,501,2710.3375,368.151208106,2361690,478
8226.131,3150.16,374.76099785408,2794218,501,2705.2675,280.22926753085,1794308,362,2344.875,317.54198198198,1762358,415,3060.59,336.87286029818,2440307,451,3070.3075,317.23049401404,2305314,404,3358.4525,409.49867907913,3255105,566,3056.365,421.74827204866,3050927,538,2256.5725,407.64482306684,2177231,496,2345.72,298.05655619597,1654810,389,2183.9025,296.0889920681,1530484,406,2258.685,311.6835016835,1666260,449,2197,322.64538461539,1677756,418,2698.5075,363.91279160795,2324311,453,2863.2825,398.07584476907,2697760,512,2710.3375,375.85658612627,2411120,492
8236.1385,3150.16,378.82792381974,2824541,502,2705.2675,284.05606746837,1818811,375,2344.875,315.91405405405,1753323,423,3060.59,340.66220320265,2467757,457,3070.3075,319.53103068667,2322032,419,3358.4525,412.11057994716,3275867,574,3056.365,424.0873652198,3067848,554,2256.5725,418.33364538476,2234320,519,2345.72,294.30799711816,1633998,397,2183.9025,295.71116270072,1528531,389,2258.685,307.50074822297,1643899,429,2197,328.97634615385,1710677,430,2698.5075,363.13746672929,2319359,463,2863.2825,407.08440312823,2758811,514,2710.3375,375.12361652377,2406418,509
8246.1459,3150.16,380.19876609442,2834762,533,2705.2675,281.97751054193,1805502,389,2344.875,320.13243243243,1776735,426,3060.59,343.86761457758,2490977,463,3070.3075,322.02311820559,2340142,406,3358.4525,418.0520820229,3323096,575,3056.365,428.52377661045,3099941,545,2256.5725,413.45029020783,2208238,530,2345.72,299.18011527378,1661048,396,2183.9025,297.75972141614,1539120,399,2258.685,312.90273101384,1672778,433,2197,325.32211538462,1691675,422,2698.5075,370.21637701581,2364572,458,2863.2825,405.60498745758,2748785,519,2710.3375,383.50911925175,2460211,485
8256.1534,3150.16,383.96392167382,2862835,504,2705.2675,286.78510073403,1836285,385,2344.875,317.98342342342,1764808,428,3060.59,346.83890115958,2512501,457,3070.3075,323.95362598046,2354171,414,3358.4525,418.88828783495,3329743,556,3056.365,428.4354437379,3099302,552,2256.5725,423.47425575735,2261776,516,2345.72,296.15165706052,1644234,401,2183.9025,296.72721996518,1533783,390,2258.685,309.0518144407,1652191,449,2197,330.91865384615,1720777,421,2698.5075,367.75418819477,2348846,474,2863.2825,414.5309133835,2809276,528,2710.3375,381.80077942323,2449252,485
8266.1609,3150.16,385.5232027897,2874461,528,2705.2675,284.12775261596,1819270,383,2344.875,322.38594594595,1789242,423,3060.59,350.10864163446,2536187,462,3070.3075,326.83734691069,2375127,425,3358.4525,426.48597307838,3390137,590,3056.365,433.40752004424,3135270,570,2256.5725,418.36847032391,2234506,516,2345.72,300.2321685879,1666889,406,2183.9025,299.35151866899,1547348,393,2258.685,314.62514029181,1681986,457,2197,327.16057692308,1701235,426,2698.5075,375.2342257711,2396621,466,2863.2825,412.5487678914,2795843,524,2710.3375,389.75681995324,2500290,506
8276.1683,3150.16,390.03393240343,2908093,523,2705.2675,288.96610963611,1850250,375,2344.875,319.83099099099,1775062,452,3060.59,351.61388735505,2547091,466,3070.3075,327.94303013623,2383162,430,3358.4525,425.70109447729,3383898,574,3056.365,433.23541609068,3134025,558,2256.5725,427.19266055046,2281636,523,2345.72,296.6806556196,1647171,398,2183.9025,298.23176629909,1541560,401,2258.685,310.37654320988,1659273,435,2197,332.00230769231,1726412,434,2698.5075,372.93251917958,2381920,457,2863.2825,421.61487383798,2857284,541,2710.3375,387.87295401403,2488205,504
8286.1758,3150.16,389.51032725322,2904189,517,2705.2675,286.05544276121,1831613,376,2344.875,324.20252252252,1799324,425,3060.59,355.32482054114,2573973,497,3070.3075,331.067565708,2405868,424,3358.4525,432.65945401937,3439210,575,3056.365,437.71896599392,3166459,556,2256.5725,422.50889346564,2256620,541,2345.72,300.82997118156,1670208,405,2183.9025,300.54343199845,1553509,402,2258.685,314.70538720539,1682415,447,2197,328.70096153846,1709245,449,2698.5075,380.54751839674,2430557,491,2863.2825,418.24479858344,2834445,550,2710.3375,396.3041309431,2542291,504
8296.1832,3150.16,394.07027896996,2938188,528,2705.2675,290.54552553491,1860363,388,2344.875,321.08126126126,1782001,420,3060.59,356.64908890116,2583566,471,3070.3075,331.22471446264,2407010,436,3358.4525,431.67845011951,3431412,579,3056.365,436.68578932817,3158985,567,2256.5725,430.89608687512,2301416,528,2345.72,297.73739193084,1653038,406,2183.9025,298.28748307216,1541848,394,2258.685,310.45005611672,1659666,425,2197,333.02288461539,1731719,436,2698.5075,376.86347267888,2407027,472,2863.2825,427.49963110521,2897165,545,2710.3375,392.73063133281,2519367,509
8306.1907,3150.16,392.85689377682,2929141,530,2705.2675,287.80634077776,1842824,374,2344.875,325.43405405405,1806159,427,3060.59,360.12852015461,2608771,475,3070.3075,334.57093711298,2431327,430,3358.4525,438.37086425966,3484610,616,3056.365,442.02460602709,3197606,582,2256.5725,425.61561505336,2273213,531,2345.72,301.04142651297,1671382,411,2183.9025,301.14490230219,1556618,393,2258.685,314.79311634867,1682884,440,2197,330.14769230769,1716768,417,2698.5075,384.48896195397,2455731,477,2863.2825,423.79135310609,2872034,520,2710.3375,401.61979734996,2576391,522
8316.1981,3150.16,397.98108905579,2967347,538,2705.2675,291.39106668749,1865777,382,2344.875,322.42162162162,1789440,435,3060.59,360.17214246273,2609087,477,3070.3075,334.18136782716,2428496,442,3358.4525,436.11498301673,3466678,583,3056.365,439.36342272602,3178355,561,2256.5725,433.07545403483,2313056,532,2345.72,298.55079250721,1657554,404,2183.9025,299.35267943509,1547354,399,2258.685,311.38888888889,1664685,431,2197,333.34865384615,1733413,437,2698.5075,380.04274307187,2427333,477,2863.2825,432.79459938026,2933049,543,2710.3375,397.22915042868,2548225,514
8326.2056,3150.16,396.56290236052,2956773,538,2705.2675,288.18132125566,1845225,401,2344.875,327.0190990991,1814956,457,3060.59,364.32868580895,2639197,492,3070.3075,337.14696573552,2450047,427,3358.4525,444.59504340169,3534086,604,3056.365,445.05308266519,3219514,611,2256.5725,428.8872870249,2290687,536,2345.72,301.33843659942,1673031,410,2183.9025,301.59179725285,1558928,414,2258.685,315.77459783015,1688131,447,2197,331.21365384615,1722311,430,2698.5075,387.57930170659,2475469,495,2863.2825,428.77585952486,2905814,553,2710.3375,406.13031956352,2605326,536
8336.2131,3150.16,402.43267167382,3000538,534,2705.2675,293.84600968296,1881496,398,2344.875,323.43171171171,1795046,445,3060.59,363.9588625069,2636518,493,3070.3075,336.54740608229,2445690,433,3358.4525,441.479557177,3509321,585,3056.365,442.24923970141,3199231,558,2256.5725,436.16326530612,2329548,535,2345.72,300.11329250721,1666229,415,2183.9025,299.68639969046,1549079,400,2258.685,312.96763935653,1673125,434,2197,335.57057692308,1744967,463,2698.5075,383.90966024738,2452031,477,2863.2825,439.30839604545,2977193,561,2710.3375,401.24380358535,2573979,511
8346.2205,3150.16,399.125,2975876,550,2705.2675,289.40246759332,1853044,379,2344.875,328.64324324324,1823970,435,3060.59,368.23909442297,2667524,476,3070.3075,340.98266134581,2477921,443,3358.4525,449.17071329727,3570458,605,3056.365,448.59220348355,3245116,578,2256.5725,431.94083504962,2306996,530,2345.72,301.8269092219,1675743,406,2183.9025,302.58734764945,1564074,427,2258.685,315.5619154508,1686994,447,2197,333.35230769231,1733432,454,2698.5075,391.48348207296,2500405,500,2863.2825,433.25630810093,2936178,559,2710.3375,410.17755261107,2631289,527
8356.228,3150.16,404.6302306867,3016923,568,2705.2675,294.79743870061,1887588,385,2344.875,323.34,1794537,433,3060.59,366.64646604086,2655987,484,3070.3075,338.4147516169,2459260,430,3358.4525,444.30318279029,3531766,592,3056.365,444.11763892729,3212747,562,2256.5725,437.22186856394,2335202,537,2345.72,299.3674351585,1662088,411,2183.9025,299.45579415748,1547887,401,2258.685,313.07949869061,1673723,438,2197,334.81596153846,1741043,434,2698.5075,386.42633474245,2468105,496,2863.2825,442.27962225173,2997329,563,2710.3375,404.94325798909,2597711,514
8366.2354,3150.16,400.9526555794,2989503,537,2705.2675,290.31563329689,1858891,382,2344.875,328.66918918919,1824114,436,3060.59,371.69160684705,2692534,482,3070.3075,342.96601073345,2492334,444,3358.4525,453.47049943389,3604637,601,3056.365,449.7947193807,3253815,603,2256.5725,433.47144729451,2315171,535,2345.72,301.93804034582,1676360,403,2183.9025,303.3780228284,1568161,405,2258.685,315.35222596334,1685873,434,2197,332.80384615385,1730580,441,2698.5075,393.43400657586,2512863,484,2863.2825,436.35295853623,2957164,539,2710.3375,413.47591582229,2652448,539
8376.2429,3150.16,407.12459763949,3035521,543,2705.2675,295.38716226769,1891364,393,2344.875,324.32234234234,1799989,427,3060.59,369.76684152402,2678591,501,3070.3075,340.01004541076,2470853,417,3358.4525,446.9193609259,3552562,605,3056.365,444.48838816699,3215429,580,2256.5725,438.27036135555,2340802,543,2345.72,300.4965778098,1668357,410,2183.9025,299.43064422519,1547757,433,2258.685,313.61597456042,1676591,441,2197,335.11673076923,1742607,446,2698.5075,388.16001252544,2479178,510,2863.2825,445.07805813782,3016294,549,2710.3375,407.0673421668,2611337,520
8386.2504,3150.16,401.99275751073,2997258,542,2705.2675,291.12931438388,1864101,382,2344.875,329.13873873874,1826720,437,3060.59,374.49875759249,2712869,497,3070.3075,344.78230356406,2505533,432,3358.4525,456.10907032331,3625611,615,3056.365,452.01658833287,3269888,591,2256.5725,435.16345253698,2324208,532,2345.72,302.24891930836,1678086,411,2183.9025,303.42155155736,1568386,421,2258.685,315.02749719416,1684137,439,2197,333.71442307692,1735315,431,2698.5075,396.152184124,2530224,491,2863.2825,439.46303674192,2978241,571,2710.3375,415.47934528449,2665300,533
8396.2578,3150.16,408.06612124464,3042541,552,2705.2675,295.82633140715,1894176,390,2344.875,324.01315315315,1798273,433,3060.59,371.92517945886,2694226,491,3070.3075,341.49043621852,2481611,421,3358.4525,449.78487860108,3575340,589,3056.365,445.61902128836,3223608,569,2256.5725,439.15259314735,2345514,539,2345.72,301.11311239193,1671780,395,2183.9025,299.38556780809,1547524,400,2258.685,313.50598578376,1676003,447,2197,334.81826923077,1741055,431,2698.5075,389.93330201973,2490504,486,2863.2825,447.5621956618,3033129,568,2710.3375,409.30631332814,2625700,529
8406.2653,3150.16,403.18387875537,3006139,556,2705.2675,290.86053412463,1862380,384,2344.875,330.14882882883,1832326,435,3060.59,376.33793484263,2726192,499,3070.3075,346.33645245631,2516827,430,3358.4525,458.33010441565,3643266,607,3056.365,452.87337572574,3276086,572,2256.5725,436.87006178618,2333323,537,2345.72,301.88310518732,1676055,410,2183.9025,303.29792996711,1567747,416,2258.685,315.04994388328,1684257,442,2197,334.63711538462,1740113,427,2698.5075,397.86660403946,2541174,506,2863.2825,441.89065958389,2994693,561,2710.3375,417.77677318784,2680038,528
8416.2727,3150.16,410.06491416309,3057444,544,2705.2675,295.88130563798,1894528,389,2344.875,324.60198198198,1801541,425,3060.59,373.10187741579,2702750,507,3070.3075,342.28966561167,2487419,431,3358.4525,451.96804629513,3592694,600,3056.365,446.34282554603,3228844,588,2256.5725,440.33401984647,2351824,555,2345.72,301.3015129683,1672826,408,2183.9025,299.13987231573,1546254,409,2258.685,313.71343060232,1677112,450,2197,335.17673076923,1742919,442,2698.5075,391.6124941287,2501229,502,2863.2825,450.798583444,3055062,589,2710.3375,411.56258768511,2640174,525
8426.2802,3150.16,405.32027896996,3022068,549,2705.2675,291.78197719819,1868280,373,2344.875,330.32216216216,1833288,427,3060.59,379.17959690779,2746777,518,3070.3075,348.04197055181,2529221,442,3358.4525,461.24003019248,3666397,608,3056.365,453.81628421344,3282907,587,2256.5725,438.83504961618,2343818,557,2345.72,301.1359870317,1671907,427,2183.9025,303.75082220933,1570088,413,2258.685,314.86775158997,1683283,451,2197,335.19807692308,1743030,440,2698.5075,399.24534210114,2549980,502,2863.2825,444.98155526044,3015640,551,2710.3375,419.94544037412,2693950,542
8436.2876,3150.16,411.32027896996,3066804,572,2705.2675,296.02233328127,1895431,394,2344.875,325.16558558559,1804669,432,3060.59,374.8081170624,2715110,493,3070.3075,343.53639741296,2496479,442,3358.4525,453.54560322053,3605234,604,3056.365,446.51506773569,3230090,591,2256.5725,440.5571990264,2353016,544,2345.72,301.35032420749,1673097,414,2183.9025,299.5022248017,1548127,397,2258.685,314.22091283202,1679825,472,2197,335.59538461539,1745096,433,2698.5075,393.49804289964,2513272,509,2863.2825,453.08573114948,3070562,579,2710.3375,414.4,2658376,547
8446.2951,3150.16,405.43803648069,3022946,557,2705.2675,292.18257067,1870845,390,2344.875,330.80846846847,1835987,444,3060.59,381.32868580895,2762345,500,3070.3075,349.48878491812,2539735,453,3358.4525,462.85885016983,3679265,621,3056.365,454.16602156483,3285437,588,2256.5725,439.43081819884,2347000,556,2345.72,301.01422910663,1671231,403,2183.9025,303.99922615593,1571372,425,2258.685,314.55667789001,1681620,432,2197,335.19326923077,1743005,429,2698.5075,399.96226710506,2554559,493,2863.2825,445.32359451085,3017958,563,2710.3375,421.17365549493,2701829,531
8456.3026,3150.16,412.29801502146,3074094,580,2705.2675,296.10104638451,1895935,392,2344.875,325.13045045045,1804474,430,3060.59,375.91620651574,2723137,504,3070.3075,344.02449428925,2500026,445,3358.4525,455.07183293496,3617366,605,3056.365,446.87226983688,3232674,569,2256.5725,440.50308930912,2352727,575,2345.72,301.59149855908,1674436,408,2183.9025,299.64906171407,1548886,396,2258.685,313.92330714553,1678234,449,2197,333.91192307692,1736342,439,2698.5075,394.73978393612,2521203,496,2863.2825,453.41832669323,3072816,561,2710.3375,415.47373343726,2665264,538
8466.31,3150.16,406.01850858369,3027274,529,2705.2675,292.3453068874,1871887,382,2344.875,329.9545945946,1831248,427,3060.59,382.46355604638,2770566,501,3070.3075,350.20214669052,2544919,433,3358.4525,463.90250345956,3687561,624,3056.365,455.04423555433,3291790,592,2256.5725,440.08762404044,2350508,538,2345.72,300.9121037464,1670664,408,2183.9025,303.82472431805,1570470,407,2258.685,313.80583613917,1677606,445,2197,335.39807692308,1744070,427,2698.5075,400.96618130578,2560971,505,2863.2825,447.94215729674,3035704,592,2710.3375,422.44302416212,2709972,556
8476.3175,3150.16,413.36856223176,3082076,574,2705.2675,296.08995783227,1895864,401,2344.875,324.96648648649,1803564,422,3060.59,376.87451684152,2730079,494,3070.3075,344.46841887987,2503252,444,3358.4525,456.36444835828,3627641,626,3056.365,446.58211224772,3230575,585,2256.5725,439.74311926606,2348668,533,2345.72,301.35518731989,1673124,422,2183.9025,299.65680015477,1548926,400,2258.685,313.9152637486,1678191,444,2197,333.87346153846,1736142,438,2698.5075,395.5086895256,2526114,497,2863.2825,455.25129113177,3085238,583,2710.3375,416.69166017147,2673077,542
8486.3249,3150.16,406.11708690987,3028009,558,2705.2675,292.49523660784,1872847,392,2344.875,329.41585585586,1828258,452,3060.59,383.29348426284,2776578,502,3070.3075,349.98555112151,2543345,435,3358.4525,465.29764750283,3698651,607,3056.365,454.19463643904,3285644,576,2256.5725,440.65437184048,2353535,534,2345.72,300.13076368876,1666326,404,2183.9025,303.7560456568,1570115,400,2258.685,312.91189674523,1672827,459,2197,335.64403846154,1745349,447,2698.5075,401.40676373885,2563785,490,2863.2825,449.18990703851,3044160,575,2710.3375,422.05362431801,2707474,549
8496.3324,3150.16,414.18159871245,3088138,561,2705.2675,295.69311260347,1893323,408,2344.875,324.92162162162,1803315,437,3060.59,378.36278299282,2740860,493,3070.3075,345.48658318426,2510651,433,3358.4525,457.80425210718,3639086,620,3056.365,447.14653027371,3234658,566,2256.5725,439.87043624789,2349348,558,2345.72,301.79989193084,1675593,407,2183.9025,299.75836718901,1549451,434,2258.685,314.44070332959,1681000,441,2197,334.12288461539,1737439,437,2698.5075,396.79145138563,2534307,501,2863.2825,456.59229747676,3094326,580,2710.3375,418.34996102884,2683715,538
8506.3399,3150.16,407.53151824034,3038555,532,2705.2675,293.05013275027,1876400,384,2344.875,329.53765765766,1828934,433,3060.59,385.27125897294,2790905,504,3070.3075,351.25127287739,2552543,439,3358.4525,466.65341552397,3709428,630,3056.365,455.30522532486,3293678,588,2256.5725,440.69762216813,2353766,537,2345.72,300.30727665706,1667306,418,2183.9025,303.80673244341,1570377,417,2258.685,313.00916573139,1673347,442,2197,336.06230769231,1747524,430,2698.5075,401.82761860028,2566473,501,2863.2825,450.96133982588,3056165,561,2710.3375,424.17957911146,2721112,555
8516.3473,3150.16,414.46365343348,3090241,559,2705.2675,295.56723410901,1892517,388,2344.875,324.83243243243,1802820,442,3060.59,379.09276642739,2746148,503,3070.3075,345.45410760974,2510415,441,3358.4525,458.15976852434,3641912,610,3056.365,446.58695051147,3230610,575,2256.5725,439.43343943082,2347014,564,2345.72,301.01458933718,1671233,418,2183.9025,299.6384213581,1548831,395,2258.685,313.35465768799,1675194,434,2197,333.92923076923,1736432,464,2698.5075,397.30656020041,2537597,506,2863.2825,455.4959421573,3086896,578,2710.3375,419.50116913484,2691100,542
8526.3548,3150.16,408.04600321888,3042391,550,2705.2675,292.95986256442,1875822,395,2344.875,328.33567567568,1822263,436,3060.59,385.75110436223,2794381,501,3070.3075,351.40209164717,2553639,449,3358.4525,466.52912316015,3708440,602,3056.365,453.98935581974,3284159,584,2256.5725,440.73207264557,2353950,542,2345.72,299.87716138329,1664918,401,2183.9025,303.69742696847,1569812,398,2258.685,312.66236438459,1671493,435,2197,335.64711538462,1745365,443,2698.5075,401.90621575074,2566975,512,2863.2825,452.29024642172,3065171,580,2710.3375,423.53343725643,2716967,545
8536.3622,3150.16,415.03513948498,3094502,552,2705.2675,294.81602373887,1887707,406,2344.875,325.50648648649,1806561,421,3060.59,379.78382109332,2751154,515,3070.3075,346.10348149168,2515134,435,3358.4525,460.20543464587,3658173,603,3056.365,446.65468620404,3231100,588,2256.5725,439.39168695001,2346791,557,2345.72,301.90021613833,1676150,417,2183.9025,299.01044689495,1545585,414,2258.685,313.18668163113,1674296,438,2197,333.73326923077,1735413,444,2698.5075,398.8027242837,2547153,501,2863.2825,456.69721115538,3095037,567,2710.3375,421.71847233048,2705324,567
8546.3697,3150.16,407.23605150215,3036352,550,2705.2675,292.96532875215,1875857,382,2344.875,327.73063063063,1818905,429,3060.59,385.7375759249,2794283,525,3070.3075,351.18398238613,2552054,453,3358.4525,466.63706126557,3709298,633,3056.365,452.22933370196,3271427,588,2256.5725,440.19041378019,2351057,539,2345.72,299.57600864553,1663246,407,2183.9025,303.14432191913,1566953,427,2258.685,311.66797605687,1666177,420,2197,335.69807692308,1745630,434,2698.5075,401.57538750587,2564862,504,2863.2825,452.48664600856,3066502,560,2710.3375,423.83180046765,2718881,551
8556.3772,3150.16,414.29439377682,3088979,550,2705.2675,294.18350773075,1883657,394,2344.875,324.71063063063,1802144,420,3060.59,379.82274986196,2751436,503,3070.3075,345.52098527591,2510901,442,3358.4525,459.91709649013,3655881,606,3056.365,445.42825546033,3222228,585,2256.5725,438.11814266991,2339989,553,2345.72,301.27989913545,1672706,404,2183.9025,299.065970207,1545872,409,2258.685,313.07631874299,1673706,438,2197,332.84980769231,1730819,425,2698.5075,398.96571160169,2548194,504,2863.2825,456.49535192563,3093669,571,2710.3375,421.17521434139,2701839,547
8566.3846,3150.16,407.67596566524,3039632,566,2705.2675,292.76729657973,1874589,401,2344.875,327.41891891892,1817175,428,3060.59,386.35684704583,2798769,513,3070.3075,350.92445300674,2550168,455,3358.4525,466.05145301296,3704643,605,3056.365,451.38374343379,3265310,580,2256.5725,440.24508519004,2351349,559,2345.72,299.07600864553,1660470,411,2183.9025,303.23486167537,1567421,396,2258.685,310.95585484474,1662370,444,2197,335.15403846154,1742801,437,2698.5075,401.02927822139,2561374,505,2863.2825,453.34867935665,3072344,567,2710.3375,423.29228371006,2715420,541
