"Time","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14"
9847.3393,175.51673306773,189.43487629689,294.31883248933,181.8415086809,167.72041679975,317.95328071434,337.19130261321,182.75291254389,349.24319042871,178.77565765838,179.26399585013,193.92890787163,315.49009210159,345.77214886912
9857.3468,174.90501992032,189.40546687949,301.64743410822,181.42119337458,167.25467103162,325.57593877063,330.79222022741,183.42459304181,355.10500498505,178.91800726518,178.8192011492,193.94962478046,325.87448666321,347.92189556823
9867.3542,175.52151394422,188.51073423783,304.40751226125,180.82199161844,167.66743851805,330.81296340588,326.98272491522,182.4772183211,356.39058823529,178.85621332482,179.22213798332,193.81634200862,337.9439017583,345.04718975627
9877.3617,175.15418326693,188.52745411014,311.01901989713,180.41213330673,167.91895560524,336.41895878179,320.81105126671,183.03235716566,361.09834496511,178.75941080196,178.77578707953,193.68030496567,346.8364100315,346.74877338546
9887.3692,176.02513944223,187.86504389465,313.46377447267,180.07754939134,171.09637496008,341.21864785139,317.31745461799,182.31842483243,362.40031904287,178.84695221748,179.14364949523,193.78408909468,357.52920537459,344.30695281024
9897.3766,178.60454183267,188.0740622506,318.95896965589,179.41624426262,176.43708080486,346.2428844774,311.0609615001,182.99956112352,366.32502492522,178.73414234961,178.67846454651,193.63639629571,364.36637295164,345.15549084527
9907.3841,185.82215139442,187.05450917797,319.91754057179,179.19505088805,184.11042797828,349.74400063781,307.63443048075,181.97478455155,366.36989032901,178.53514829747,179.12485535294,193.31394699026,372.97922730354,342.02672623559
9917.3915,194.73569721116,187.54864325619,325.20343713864,178.68058271802,191.62300383264,353.58813680938,301.59952124476,182.57185604852,369.96989032901,178.24997006108,178.81752523842,193.39246367556,378.4404529325,343.18935737365
9927.399,206.55478087649,186.659896249,325.97336416923,178.61568549192,200.64512136698,357.27561189508,298.4803111909,182.03084104692,370.22360917248,178.56049658696,179.19097402338,193.60027143541,386.27387265261,340.79708005904
9937.4064,217.16553784861,186.86548284118,330.2957454444,178.30181600479,208.35040721814,360.50502272184,292.82381807301,182.52657197574,372.97619142572,178.33100475031,178.69374725669,193.36104901804,390.39109285914,341.25150584387
9947.4139,229.69780876494,186.22230646449,330.73228597632,178.03240870086,217.19494570425,363.18356852428,290.22365848793,181.92507181615,373.2035892323,178.47287533432,179.1917321735,193.67906753952,397.47434312826,338.74482428497
9957.4214,239.5141434263,186.54832402235,334.13238167391,177.41321093594,223.85116576174,365.39771187116,284.45820865749,182.3258059368,374.77814556331,178.32641411521,178.51091337137,193.00191601469,400.11411028268,338.54569388488
9967.4288,250.8880876494,185.6415802075,333.51433470234,177.43037317901,231.76796550623,367.45228414255,281.11773389188,181.47282955634,373.97794616152,178.38034409804,178.79956905151,193.36839374102,404.91120768709,335.66600183494
9977.4363,259.91003984064,185.88942537909,337.29291439053,176.90576731191,237.4816352603,368.84286055968,276.56018352284,181.93660229812,375.5510667996,178.04031775179,178.42300786082,193.04925754431,407.79211355209,336.05875782839
9987.4437,270.71402390438,185.47617717478,336.81972965429,176.84957094392,244.88418236985,371.88096946504,274.0995411929,181.45052665177,376.15581256231,178.60089417588,179.06603886517,193.52638511895,412.77054343926,333.80497826
9997.4512,277.49573705179,185.92601755786,340.03445113442,176.45974855318,249.53692909614,372.72115921231,269.47887492519,182.13549313757,377.01132602193,178.16817691909,178.46350903795,192.91306083347,414.00055819146,332.75994255854
10007.4587,286.02737051793,184.75566640064,338.51792336218,176.46214328477,255.62559885021,374.11922984932,266.36437263116,181.01536067667,375.71278165504,178.38457546605,178.88583855393,193.1707648092,416.89195008174,330.09501775101
10017.4661,292.40111553785,185.47809257781,341.77499102835,175.7847934544,259.29311721495,374.49003428207,262.25549571115,181.86187360358,376.63760717847,177.8671909305,178.32923666254,192.81690084624,419.09265978231,329.35769276796
10027.4736,300.64027888446,184.79832402235,340.72307508274,176.35110756336,265.54778824657,377.33799728933,260.27129463395,181.45335939994,377.09746759721,178.39263901641,179.02609632497,193.45433498324,421.88218173119,326.93645538314
10037.481,305.3122310757,185.12079010375,343.12149607241,175.51586509679,268.40661929096,376.59292035398,256.31394374626,181.72135333546,376.80745762712,177.96706718295,178.56406368461,192.68848794507,422.94378214585,324.7987953249
10047.4885,312.09282868526,184.39421388667,341.53359384346,175.82159249651,273.24708559566,378.55014749263,253.72300019948,181.2000877753,376.43928215354,178.22362380743,178.82646342923,193.33925435095,424.31174993023,321.7471777893
10057.4959,315.2022310757,184.97110933759,343.81422704255,175.18814607863,275.31224049824,377.35549709001,250.06870137642,181.65544206831,376.03421734796,177.86040477426,178.34759187582,192.62665655437,425.03201626729,318.56352467191
10067.5034,320.91362549801,184.03072625698,341.37972008453,175.41512672121,279.39595975727,378.84274097106,247.42780769998,180.92016437919,375.19960119641,178.01504929943,178.68433023423,193.18541433818,424.91407838603,314.93019266824
10077.5109,323.96035856574,184.63228252195,343.38115554847,174.73953302734,281.09505748962,377.50542135055,244.56900059844,181.57835939994,374.40354935194,177.65881601533,178.12174294721,192.67579434776,425.9082173757,311.70936216044
10087.5183,329.54509960159,184.01823623304,342.07464412457,175.17760925963,285.2556691153,379.41784262138,242.51075204468,180.96504947335,374.70911266201,178.09732146421,178.96668129763,193.35418329874,426.37243331606,308.12018828035
10097.5258,331.20490039841,184.19321628093,343.10666294509,174.5117142287,285.98650590866,377.61344973292,239.71693596649,181.3230130865,372.64502492522,177.53423017045,178.15462272056,192.16509659907,426.08847334636,303.59264430173
10107.5332,335.94657370518,183.53842777334,341.17117907413,174.94164837358,289.18320824018,378.87487044567,237.20690205466,180.59723108841,372.58400797607,177.95912338829,178.55728023622,193.19024429187,425.8968143216,300.51282460409
10117.5407,336.83155378486,184.00023942538,342.22205829579,174.15190580722,289.48466943469,376.64438332137,234.41587871534,181.1498563677,370.48801595214,177.45411360824,178.08247875185,192.0290994731,425.14887763646,295.42259364155
10127.5482,340.10274900398,183.26280925778,340.1892419953,174.57270005987,292.16404503354,377.7552818305,232.662278077,180.62276571976,370.06919242273,178.01772384336,178.36255536491,192.98443238065,424.18874845501,292.43495951175
10137.5556,342.07438247012,183.96340782123,341.24386937278,173.96571542606,292.77151868413,375.92302479471,230.46969878316,181.12767315672,368.43537387837,177.19791625085,178.1140816408,192.30851828197,425.19779913082,287.91674977063
10147.5631,344.69733067729,182.95103750998,340.02970612863,174.26453801636,294.78936442031,377.23674559515,228.48845002992,180.65659910629,368.403110668,177.96539060317,178.63357407925,193.09831550375,423.00693752243,284.9329051817
10157.5705,345.11972111554,183.57829209896,340.02085410104,173.74424266614,295.22480836793,374.5701985171,226.36130061839,180.81623045005,365.61906281157,177.21264620175,178.13674633893,192.18110330513,422.71663809258,279.85679524512
10167.578,347.22569721116,182.80215482841,338.07667769847,173.96132508481,296.7549105717,375.11281192697,224.64236983842,180.41844877115,365.11956131605,177.60113368728,178.53254060093,192.88631646176,420.40963278976,277.12018828035
10177.5855,348.08314741036,183.32849162011,338.13014873001,173.46661345041,296.5770121367,372.72594275692,222.6626770397,180.81387647622,362.71812562313,177.11835854856,177.95072024261,191.99952099633,420.32558510426,272.20543300491
10187.5929,349.93338645418,182.47394253791,336.81614099446,173.67228098184,297.62699616736,373.16212229929,220.77713943746,180.4664458985,361.94528414756,177.53882080556,178.41869837596,192.67882803768,417.35875762529,269.53440504208
