Time::Relative Time!!R,Channel1_R1_Area::EGFP_R1_Area!!R,Channel1_R1_IntensityMean::EGFP_R1_IntensityMean!!R,Channel1_R1_IntensitySum1::EGFP_R1_IntensitySum1!!R,Channel1_R1_IntensityMaximum::EGFP_R1_IntensityMaximum!!R,Channel1_R2_Area::EGFP_R2_Area!!R,Channel1_R2_IntensityMean::EGFP_R2_IntensityMean!!R,Channel1_R2_IntensitySum1::EGFP_R2_IntensitySum1!!R,Channel1_R2_IntensityMaximum::EGFP_R2_IntensityMaximum!!R,Channel1_R3_Area::EGFP_R3_Area!!R,Channel1_R3_IntensityMean::EGFP_R3_IntensityMean!!R,Channel1_R3_IntensitySum1::EGFP_R3_IntensitySum1!!R,Channel1_R3_IntensityMaximum::EGFP_R3_IntensityMaximum!!R,Channel1_R4_Area::EGFP_R4_Area!!R,Channel1_R4_IntensityMean::EGFP_R4_IntensityMean!!R,Channel1_R4_IntensitySum1::EGFP_R4_IntensitySum1!!R,Channel1_R4_IntensityMaximum::EGFP_R4_IntensityMaximum!!R,Channel1_R5_Area::EGFP_R5_Area!!R,Channel1_R5_IntensityMean::EGFP_R5_IntensityMean!!R,Channel1_R5_IntensitySum1::EGFP_R5_IntensitySum1!!R,Channel1_R5_IntensityMaximum::EGFP_R5_IntensityMaximum!!R,Channel1_R6_Area::EGFP_R6_Area!!R,Channel1_R6_IntensityMean::EGFP_R6_IntensityMean!!R,Channel1_R6_IntensitySum1::EGFP_R6_IntensitySum1!!R,Channel1_R6_IntensityMaximum::EGFP_R6_IntensityMaximum!!R,Channel1_R7_Area::EGFP_R7_Area!!R,Channel1_R7_IntensityMean::EGFP_R7_IntensityMean!!R,Channel1_R7_IntensitySum1::EGFP_R7_IntensitySum1!!R,Channel1_R7_IntensityMaximum::EGFP_R7_IntensityMaximum!!R,Channel1_R8_Area::EGFP_R8_Area!!R,Channel1_R8_IntensityMean::EGFP_R8_IntensityMean!!R,Channel1_R8_IntensitySum1::EGFP_R8_IntensitySum1!!R,Channel1_R8_IntensityMaximum::EGFP_R8_IntensityMaximum!!R,Channel1_R9_Area::EGFP_R9_Area!!R,Channel1_R9_IntensityMean::EGFP_R9_IntensityMean!!R,Channel1_R9_IntensitySum1::EGFP_R9_IntensitySum1!!R,Channel1_R9_IntensityMaximum::EGFP_R9_IntensityMaximum!!R,Channel1_R10_Area::EGFP_R10_Area!!R,Channel1_R10_IntensityMean::EGFP_R10_IntensityMean!!R,Channel1_R10_IntensitySum1::EGFP_R10_IntensitySum1!!R,Channel1_R10_IntensityMaximum::EGFP_R10_IntensityMaximum!!R,Channel1_R11_Area::EGFP_R11_Area!!R,Channel1_R11_IntensityMean::EGFP_R11_IntensityMean!!R,Channel1_R11_IntensitySum1::EGFP_R11_IntensitySum1!!R,Channel1_R11_IntensityMaximum::EGFP_R11_IntensityMaximum!!R,Channel1_R12_Area::EGFP_R12_Area!!R,Channel1_R12_IntensityMean::EGFP_R12_IntensityMean!!R,Channel1_R12_IntensitySum1::EGFP_R12_IntensitySum1!!R,Channel1_R12_IntensityMaximum::EGFP_R12_IntensityMaximum!!R,Channel1_R13_Area::EGFP_R13_Area!!R,Channel1_R13_IntensityMean::EGFP_R13_IntensityMean!!R,Channel1_R13_IntensitySum1::EGFP_R13_IntensitySum1!!R,Channel1_R13_IntensityMaximum::EGFP_R13_IntensityMaximum!!R,Channel1_R14_Area::EGFP_R14_Area!!R,Channel1_R14_IntensityMean::EGFP_R14_IntensityMean!!R,Channel1_R14_IntensitySum1::EGFP_R14_IntensitySum1!!R,Channel1_R14_IntensityMaximum::EGFP_R14_IntensityMaximum!!R
"Ms",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17593.1123,10604.75,175.10398406375,4395110,245,10587.85,180.11205107741,4513608,243,10595.8775,173.68986004227,4355968,246,10585.7375,285.84254639793,7161785,457,10582.78,167.11070744171,4185789,236,10598.835,179.65092083234,4506723,256,10589.9625,183.5609016557,4600954,248,10589.54,347.3921959783,8707038,503,10594.1875,185.00809571286,4639078,299,10584.0475,354.179593629,8872553,581,10588.2725,179.10494393679,4488549,245,10584.47,190.04674277503,4761051,258,10596.7225,183.88202224792,4611945,255,10591.6525,334.62256172963,8388653,516
17603.1198,10604.75,175.3715936255,4401827,250,10587.85,179.3709896249,4495037,252,10595.8775,173.59109214881,4353491,253,10585.7375,290.11570544801,7268849,441,10582.78,167.97428936442,4207420,249,10598.835,180.22143825241,4521035,253,10589.9625,183.4666267704,4598591,244,10589.54,344.43779923396,8632989,503,10594.1875,185.30061814556,4646413,271,10584.0475,357.19069099038,8947984,589,10588.2725,179.8318502853,4506766,244,10584.47,190.49584863484,4772302,263,10596.7225,183.72568876839,4608024,251,10591.6525,336.81614743309,8443644,509
17613.1272,10604.75,175.24836653387,4398734,240,10587.85,180.02577813248,4511446,266,10595.8775,173.71765221899,4356665,236,10585.7375,290.6415485931,7282024,450,10582.78,167.32126317471,4191063,230,10598.835,179.5872598262,4505126,265,10589.9625,183.51039297826,4599688,258,10589.54,343.84471752314,8618124,489,10594.1875,184.80394815553,4633959,266,10584.0475,354.87397708674,8889948,574,10588.2725,179.13750448905,4489365,243,10584.47,189.85378412901,4756217,263,10596.7225,183.75790438978,4608832,258,10591.6525,339.14148948901,8501938,514
17623.1347,10604.75,175.20876494024,4397740,243,10587.85,180.19644852354,4515723,245,10595.8775,173.57753498943,4353151,248,10585.7375,294.83017361804,7386970,459,10582.78,167.81387735548,4203402,237,10598.835,180.36725663717,4524693,252,10589.9625,183.5644524237,4601043,254,10589.54,341.19936961379,8551821,490,10594.1875,185.31948155533,4646886,269,10584.0475,358.40269849507,8978346,578,10588.2725,179.92530226248,4509108,245,10584.47,190.64861088935,4776129,260,10596.7225,183.51760296639,4602805,264,10591.6525,340.99409629423,8548381,521
17633.1421,10604.75,175.14585657371,4396161,248,10587.85,184.62777334397,4626772,277,10595.8775,173.70672674349,4356391,255,10585.7375,294.7187387747,7384178,446,10582.78,167.18420632386,4187630,246,10598.835,179.51893486407,4503412,256,10589.9625,183.50057849591,4599442,261,10589.54,340.12228694542,8524825,497,10594.1875,184.88654037886,4636030,285,10584.0475,355.92838609237,8916362,619,10588.2725,179.005945493,4486068,243,10584.47,189.93992495609,4758375,262,10596.7225,183.70252382281,4607443,267,10591.6525,342.42921536559,8584358,534
17643.1496,10604.75,175.27733067729,4399461,244,10587.85,191.93551476457,4809904,261,10595.8775,173.70389568962,4356320,262,10585.7375,298.75386150469,7485278,478,10582.78,167.63282497605,4198867,253,10598.835,180.21043609982,4520759,255,10589.9625,183.53915818871,4600409,253,10589.54,336.67914139802,8438526,496,10594.1875,185.23557328016,4644782,266,10584.0475,358.31340066265,8976109,582,10588.2725,179.67227963768,4502767,258,10584.47,190.47401405077,4771755,264,10596.7225,183.30453331207,4597461,273,10591.6525,344.02919940963,8624468,536
17653.1571,10604.75,175.19187250996,4397316,243,10587.85,203.26085395052,5093717,277,10595.8775,173.81769608039,4359174,243,10585.7375,298.10421073638,7469001,461,10582.78,167.17961513893,4187515,237,10598.835,179.50514231045,4503066,264,10589.9625,183.48493915819,4599050,261,10589.54,335.07576603894,8398339,494,10594.1875,184.68167497508,4630893,290,10584.0475,355.69426370205,8910497,568,10588.2725,179.15214875703,4489732,248,10584.47,191.31258981319,4792763,260,10596.7225,183.86794784897,4611592,263,10591.6525,344.95620088556,8647707,520
17663.1645,10604.75,175.26131474104,4399059,241,10587.85,214.70686352753,5380554,296,10595.8775,173.95721519997,4362673,242,10585.7375,301.81141488725,7561885,467,10582.78,167.77299584797,4202378,252,10598.835,180.21625607909,4520905,275,10589.9625,183.39094354678,4596694,250,10589.54,331.58366581551,8310813,471,10594.1875,185.36793619143,4648101,272,10584.0475,358.75242505289,8987107,592,10588.2725,179.56051234987,4499966,243,10584.47,197.5485390388,4948986,266,10596.7225,183.44264582752,4600925,249,10591.6525,346.79061789461,8693694,520
17673.172,10604.75,175.34003984064,4401035,252,10587.85,228.72230646449,5731781,313,10595.8775,173.94624985047,4362398,240,10585.7375,301.42091398922,7552101,452,10582.78,167.09645480677,4185432,235,10598.835,179.52874113051,4503658,251,10589.9625,183.88146818273,4608989,258,10589.54,329.01488190233,8246429,505,10594.1875,184.66983050848,4630596,284,10584.0475,355.63542373558,8909023,586,10588.2725,179.060332788,4487431,244,10584.47,207.04833945394,5186975,281,10596.7225,184.05075555201,4616177,280,10591.6525,346.5851848897,8688544,522
17683.1794,10604.75,175.45717131474,4403975,241,10587.85,240.46316839585,6026007,358,10595.8775,174.22867737948,4369481,241,10585.7375,304.28704849332,7623912,480,10582.78,167.68732034494,4200232,243,10598.835,180.2376624412,4521442,247,10589.9625,183.34262916417,4595483,249,10589.54,325.06307851899,8147381,474,10594.1875,185.23118644068,4644672,268,10584.0475,357.82328050776,8963831,605,10588.2725,179.71210246997,4503765,251,10584.47,220.22098036085,5516976,300,10596.7225,183.38575016945,4599498,265,10591.6525,347.86297818022,8720577,539
17693.1869,10604.75,175.59314741036,4407388,242,10587.85,254.07278531524,6367064,347,10595.8775,174.23134893736,4369548,246,10585.7375,303.40786270206,7601884,457,10582.78,167.15502235707,4186899,244,10598.835,179.54460655346,4504056,259,10589.9625,183.75451825254,4605807,257,10589.54,321.47849505267,8057537,463,10594.1875,184.57794616152,4628292,271,10584.0475,354.70212765957,8885643,571,10588.2725,178.96644188181,4485078,242,10584.47,234.22058119112,5867694,329,10596.7225,183.87536382122,4611778,264,10591.6525,347.87833579321,8720962,528
17703.1944,10604.75,175.50199203187,4405100,263,10587.85,265.39469273743,6650791,389,10595.8775,174.23856613103,4369729,239,10585.7375,306.01205348234,7667132,449,10582.78,167.78357553497,4202643,238,10598.835,180.33361237344,4523849,260,10589.9625,183.41061240774,4597187,254,10589.54,317.3360596872,7953711,455,10594.1875,185.1164107677,4641794,277,10584.0475,356.62751985949,8933876,578,10588.2725,179.56218826064,4500008,245,10584.47,250.26672521156,6269682,347,10596.7225,183.62936087078,4605608,251,10591.6525,348.87490526148,8745945,525
17713.2018,10604.75,175.49533864542,4404933,238,10587.85,277.56193136473,6955702,402,10595.8775,174.20232066669,4368820,243,10585.7375,304.69371382958,7634101,474,10582.78,167.44678217822,4194207,236,10598.835,179.48409471418,4502538,243,10589.9625,183.6135647317,4602274,250,10589.54,313.32728215768,7853235,451,10594.1875,184.66683948156,4630521,263,10584.0475,353.59550516945,8857921,604,10588.2725,179.01292845457,4486243,250,10584.47,264.56123263612,6627788,374,10596.7225,184.06379330968,4616504,260,10591.6525,348.64988631377,8740304,528
17723.2093,10604.75,175.57529880478,4406940,239,10587.85,287.51396648045,7205100,406,10595.8775,174.49722875713,4376216,247,10585.7375,306.95637597286,7690792,474,10582.78,167.58292079208,4197617,243,10598.835,180.3261978793,4523663,248,10589.9625,183.04576102135,4588042,258,10589.54,309.5123284392,7757617,448,10594.1875,185.23684945165,4644814,262,10584.0475,355.45706758213,8904555,587,10588.2725,179.51953234109,4498939,250,10584.47,280.55831869711,7028547,409,10596.7225,183.62856345441,4605588,263,10591.6525,349.3704974271,8758369,531
17733.2167,10604.75,175.52521912351,4405683,245,10587.85,298.1740622506,7472242,419,10595.8775,174.27509071335,4370645,262,10585.7375,305.57693075235,7656230,456,10582.78,167.25383264133,4189374,243,10598.835,179.25564059635,4496807,255,10589.9625,183.66391382406,4603536,259,10589.54,305.03646664539,7645434,431,10594.1875,184.3709670987,4623102,272,10584.0475,351.9093848549,8815682,566,10588.2725,178.89964486653,4483404,249,10584.47,293.97720740859,7364717,422,10596.7225,184.38618874846,4624590,254,10591.6525,348.58091666999,8738575,531
17743.2242,10604.75,175.62509960159,4408190,258,10587.85,307.07234636872,7695233,425,10595.8775,174.61342158778,4379130,251,10585.7375,307.61943723808,7707405,462,10582.78,167.50131747046,4195573,252,10598.835,180.06043211353,4516996,248,10589.9625,183.2543786156,4593271,245,10589.54,301.08238908395,7546329,426,10594.1875,185.15613160518,4642790,267,10584.0475,353.53047782524,8856292,575,10588.2725,179.33446390806,4494301,248,10584.47,308.6866916813,7733219,449,10596.7225,183.85550815358,4611280,266,10591.6525,349.66584227532,8765773,519
17753.2316,10604.75,175.73183266932,4410869,248,10587.85,316.06691939346,7920637,450,10595.8775,174.07037760676,4365511,240,10585.7375,305.9420874077,7665379,471,10582.78,167.33076493133,4191301,245,10598.835,179.50685641394,4503109,249,10589.9625,183.64364651905,4603028,245,10589.54,296.26703638685,7425637,422,10594.1875,184.31361914257,4621664,265,10584.0475,350.20689792823,8773033,569,10588.2725,178.89014803879,4483166,255,10584.47,320.88723455213,8038867,482,10596.7225,184.47446274072,4626804,252,10591.6525,348.29917427899,8731512,522
17763.2391,10604.75,175.50071713147,4405068,239,10587.85,323.8248603352,8115051,460,10595.8775,174.68072889669,4380818,247,10585.7375,308.03528237877,7717824,461,10582.78,167.49429096135,4195397,236,10598.835,180.23889819023,4521473,257,10589.9625,183.07664073409,4588816,254,10589.54,293.07887807214,7345729,429,10594.1875,185.13934197408,4642369,276,10584.0475,351.45056085585,8804188,561,10588.2725,179.11898966522,4488901,241,10584.47,334.31478524669,8375254,471,10596.7225,183.83569235676,4610783,248,10591.6525,349.91236188121,8771953,524
17773.2466,10604.75,175.69956175299,4410059,243,10587.85,331.63719074222,8310828,456,10595.8775,174.19187367917,4368558,273,10585.7375,306.22686090601,7672514,463,10582.78,167.40310603641,4193113,239,10598.835,179.67149007415,4507239,245,10589.9625,183.71474167165,4604810,269,10589.54,288.3829795723,7228031,426,10594.1875,184.28510468594,4620949,261,10584.0475,348.29531755219,8725146,546,10588.2725,179.1059016001,4488573,250,10584.47,344.80987545905,8638177,498,10596.7225,184.50424624218,4627551,251,10591.6525,347.83158482588,8719790,512
17783.254,10604.75,175.40605577689,4402692,241,10587.85,337.9748603352,8469650,495,10595.8775,174.57039754376,4378051,264,10585.7375,307.48086210337,7703933,471,10582.78,167.42147077611,4193573,233,10598.835,179.93904966914,4513951,265,10589.9625,183.13193696389,4590202,249,10589.54,284.682891797,7135292,398,10594.1875,184.86480558325,4635485,268,10584.0475,348.64264899605,8733847,576,10588.2725,179.19217110251,4490735,248,10584.47,356.49373303529,8930881,514,10596.7225,183.92560105259,4613038,261,10591.6525,348.79999202202,8744067,522
17793.2615,10604.75,175.76059760956,4411591,239,10587.85,345.26624102155,8652372,474,10595.8775,174.47709238805,4375711,246,10585.7375,306.2561165436,7673247,472,10582.78,167.60647556691,4198207,236,10598.835,179.61759547158,4505887,252,10589.9625,183.76592858568,4606093,271,10589.54,280.73060963932,7036232,411,10594.1875,184.417666999,4624273,267,10584.0475,345.96906311125,8666871,535,10588.2725,179.04820238618,4487127,239,10584.47,365.70676991857,9161686,515,10596.7225,184.75463498266,4633831,263,10591.6525,346.79245283019,8693740,540
17803.2689,10604.75,175.37011952191,4401790,252,10587.85,349.74138068635,8764519,497,10595.8775,174.52984568763,4377034,242,10585.7375,306.87974456196,7688872,492,10582.78,167.32126317471,4191063,245,10598.835,180.17595471578,4519894,253,10589.9625,182.99174147217,4586688,254,10589.54,277.01823332269,6943185,404,10594.1875,184.82743768694,4634548,314,10584.0475,345.66464412598,8659245,578,10588.2725,178.99525158613,4485800,244,10584.47,375.68693118314,9411709,520,10596.7225,183.81523862685,4610270,248,10591.6525,347.55028122382,8712738,519
17813.2764,10604.75,175.9180876494,4415544,243,10587.85,356.08926576217,8923597,504,10595.8775,174.43614179194,4374684,248,10585.7375,306.03616044702,7667736,488,10582.78,167.59869051421,4198012,239,10598.835,179.62564777167,4506089,264,10589.9625,183.7631358468,4606023,254,10589.54,272.99872326843,6842440,419,10594.1875,184.29806580259,4621274,291,10584.0475,343.32238234003,8600569,555,10588.2725,179.13016240374,4489181,253,10584.47,383.86939166534,9616696,549,10596.7225,184.86228619274,4636531,261,10591.6525,345.33998165064,8657328,519
17823.2839,10604.75,175.36270916335,4401604,249,10587.85,360.22749401437,9027301,502,10595.8775,174.65975517365,4380292,246,10585.7375,306.31187387747,7674644,456,10582.78,167.53141967423,4196327,241,10598.835,179.9547556406,4514345,246,10589.9625,183.14155196489,4590443,251,10589.54,269.8452760932,6763402,393,10594.1875,184.64319042871,4629928,265,10584.0475,342.44489241946,8578587,544,10588.2725,179.14396871633,4489527,251,10584.47,391.88915056682,9817607,557,10596.7225,184.00067780392,4614921,251,10591.6525,346.59978459452,8688910,522
17833.2913,10604.75,176.03111553785,4418381,244,10587.85,365.22394253791,9152512,515,10595.8775,174.47067267435,4375550,251,10585.7375,304.8824585911,7638830,458,10582.78,167.64783615458,4199243,247,10598.835,179.62660448059,4506113,257,10589.9625,183.69702772791,4604366,256,10589.54,265.75889722311,6660981,382,10594.1875,184.28215353938,4620875,263,10584.0475,340.01660612351,8517756,543,10588.2725,179.21798810901,4491382,256,10584.47,399.13380169248,9999100,565,10596.7225,184.8142817272,4635327,253,10591.6525,344.01619530097,8624142,529
17843.2988,10604.75,175.58330677291,4407141,247,10587.85,368.22813248204,9227797,512,10595.8775,174.71940667491,4381788,249,10585.7375,305.24418279785,7647893,474,10582.78,167.31798946024,4190981,232,10598.835,179.89659571076,4512886,251,10589.9625,183.21388390186,4592256,250,10589.54,262.74736674114,6585500,389,10594.1875,184.77292123629,4633181,272,10584.0475,338.75166660014,8486068,556,10588.2725,178.93196600295,4484214,252,10584.47,406.02095641067,10171637,557,10596.7225,184.04026952673,4615914,256,10591.6525,345.00362998125,8648896,520
17853.3062,10604.75,175.86270916335,4414154,237,10587.85,372.61500399042,9337732,522,10595.8775,174.56868296184,4378008,256,10585.7375,304.23204949112,7622534,465,10582.78,167.78229798786,4202611,235,10598.835,179.70389858885,4508052,248,10589.9625,183.6863754239,4604099,254,10589.54,258.99644909033,6491487,367,10594.1875,184.10584247258,4616454,288,10584.0475,336.34258113449,8425718,536,10588.2725,179.1848290172,4490551,243,10584.47,411.70122145937,10313939,586,10596.7225,184.90012359954,4637480,259,10591.6525,341.752283697,8567388,505
17863.3137,10604.75,175.31593625498,4400430,239,10587.85,375.33172386273,9405813,519,10595.8775,174.78340444196,4383393,242,10585.7375,303.98371582519,7616312,462,10582.78,167.38685723411,4192706,242,10598.835,179.98875867018,4515198,256,10589.9625,182.9004588071,4584400,270,10589.54,256.2484439834,6422611,376,10594.1875,184.55302093719,4627667,268,10584.0475,334.51079797214,8379830,570,10588.2725,178.96648178445,4485079,242,10584.47,417.18098355421,10451218,574,10596.7225,184.11419002432,4617768,254,10591.6525,342.4282580079,8584334,511
17873.3212,10604.75,176.09685258964,4420031,244,10587.85,378.07793296089,9474633,533,10595.8775,174.39682602975,4373698,248,10585.7375,302.99385352225,7591511,465,10582.78,167.68396678378,4200148,242,10598.835,179.67471896675,4507320,248,10589.9625,183.70692200279,4604614,252,10589.54,252.6455075008,6332307,359,10594.1875,184.11337986042,4616643,277,10584.0475,331.2926030897,8299211,520,10588.2725,179.04281553011,4486992,257,10584.47,422.43477566661,10582836,606,10596.7225,184.75750568159,4633903,273,10591.6525,339.78934141769,8518179,519
17883.3286,10604.75,175.29163346614,4399820,254,10587.85,380.47972865124,9534822,520,10595.8775,174.87216396188,4385619,247,10585.7375,302.64110955897,7582673,448,10582.78,167.27702810604,4189955,249,10598.835,179.8832815116,4512552,242,10589.9625,182.94378615599,4585486,258,10589.54,249.92714650495,6264174,354,10594.1875,184.52478564307,4626959,275,10584.0475,328.69282663367,8234084,508,10588.2725,178.6438290571,4476993,255,10584.47,426.56366757145,10686273,585,10596.7225,184.23005462302,4620674,276,10591.6525,340.23850173521,8529439,503
17893.3361,10604.75,176.08565737052,4419750,254,10587.85,383.17011173184,9602243,546,10595.8775,174.55795685633,4377739,244,10585.7375,301.77417681102,7560952,446,10582.78,167.45416799745,4194392,236,10598.835,179.48772223551,4502629,249,10589.9625,183.61228805107,4602242,247,10589.54,246.4085541015,6175984,350,10594.1875,184.04677966102,4614973,278,10584.0475,325.06786156241,8143275,527,10588.2725,179.04708511233,4487099,254,10584.47,430.80177231359,10792446,606,10596.7225,184.75726645668,4633897,262,10591.6525,337.15453348757,8452127,503
17903.3435,10604.75,175.36677290837,4401706,244,10587.85,384.99285714286,9647921,535,10595.8775,174.77550939033,4383195,239,10585.7375,301.23931351028,7547551,457,10582.78,167.26509102523,4189656,232,10598.835,179.66172367057,4506994,256,10589.9625,182.80710153601,4582060,249,10589.54,244.07309288222,6117448,350,10594.1875,184.32929212363,4622057,267,10584.0475,321.56971777574,8055643,521,10588.2725,178.64386895974,4476994,247,10584.47,433.49145776784,10859828,590,10596.7225,183.891232407,4612176,250,10591.6525,337.5985878974,8463259,509
17913.351,10604.75,176.05231075697,4418913,242,10587.85,386.2816839585,9680219,530,10595.8775,174.35711152757,4372702,251,10585.7375,299.96012771902,7515501,447,10582.78,167.49744490578,4195476,268,10598.835,179.56437853783,4504552,253,10589.9625,183.53241571913,4600240,245,10589.54,240.82225502713,6035969,342,10594.1875,183.97435692921,4613157,274,10584.0475,317.53718414435,7954624,486,10588.2725,178.86895973824,4482635,255,10584.47,438.09248762574,10975093,628,10596.7225,184.77955424425,4634456,284,10591.6525,334.18353344768,8377647,504
17923.3584,10604.75,175.24729083665,4398707,243,10587.85,388.18914604948,9728020,532,10595.8775,174.82363730611,4384402,267,10585.7375,299.02035521852,7491955,446,10582.78,167.11853241776,4185985,231,10598.835,179.56561428685,4504583,255,10589.9625,182.79820466786,4581837,253,10589.54,238.82572614108,5985928,337,10594.1875,184.31353938185,4621662,264,10584.0475,313.41674983035,7851403,489,10588.2725,178.83268824069,4481726,242,10584.47,440.01009899409,11023133,602,10596.7225,184.08974921255,4617155,248,10591.6525,334.56771311181,8387278,505
17933.3659,10604.75,176.03075697211,4418372,235,10587.85,389.04134078212,9749376,561,10595.8775,174.44395709558,4374880,241,10585.7375,298.52708042307,7479596,450,10582.78,167.42829766848,4193744,239,10598.835,179.5909272104,4505218,242,10589.9625,183.73911829244,4605421,249,10589.54,235.78279604213,5909660,339,10594.1875,184.10177467597,4616352,273,10584.0475,309.70136920682,7758329,516,10588.2725,178.95510953274,4484794,254,10584.47,443.89749321412,11120520,617,10596.7225,184.78449822575,4634580,250,10591.6525,331.24803542224,8304057,505
17943.3734,10604.75,175.30446215139,4400142,244,10587.85,390.61959297686,9788927,540,10595.8775,174.7804936401,4383320,249,10585.7375,297.12249052085,7444404,444,10582.78,167.04391568189,4184116,241,10598.835,179.49828589652,4502894,248,10589.9625,183.81192898464,4607246,252,10589.54,234.10744494095,5867669,327,10594.1875,184.27525423729,4620702,256,10584.0475,305.17420462257,7644919,482,10588.2725,178.62902517856,4476622,239,10584.47,444.64433977327,11139230,598,10596.7225,184.18097364539,4619443,251,10591.6525,330.96645259085,8296998,490
17953.3808,10604.75,176.01669322709,4418019,235,10587.85,390.45486831604,9784799,561,10595.8775,174.43586267395,4374677,244,10585.7375,296.32831770106,7424506,460,10582.78,167.36302299585,4192109,232,10598.835,179.47763692896,4502376,256,10589.9625,189.91924995013,4760326,275,10589.54,230.83402489627,5785624,339,10594.1875,183.87102691924,4610566,263,10584.0475,301.46257634426,7551939,466,10588.2725,179.00343162683,4486005,248,10584.47,448.28301133642,11230386,626,10596.7225,184.8538335792,4636319,258,10591.6525,327.04695041685,8198740,479
17963.3883,10604.75,175.24768924303,4398717,236,10587.85,391.65522745411,9814880,536,10595.8775,174.91227720404,4386625,261,10585.7375,294.78160047895,7385753,449,10582.78,167.11849249441,4185984,238,10598.835,179.28354460655,4497507,245,10589.9625,198.62222222222,4978466,266,10589.54,229.55082987552,5753462,318,10594.1875,184.16841475573,4618023,269,10584.0475,296.70468244781,7432749,460,10588.2725,178.52966761103,4474132,253,10584.47,447.91134440364,11221075,617,10596.7225,183.94115067182,4613428,264,10591.6525,325.63907614983,8163446,492
17973.3957,10604.75,175.906812749,4415261,237,10587.85,391.21272944932,9803791,551,10595.8775,174.29076119463,4371038,252,10585.7375,293.90013969268,7363668,448,10582.78,167.53062120728,4196307,244,10598.835,179.32460336443,4498537,253,10589.9625,211.9938160782,5313625,288,10589.54,226.68612352378,5681661,321,10594.1875,183.69459621137,4606142,266,10584.0475,292.78783282105,7334628,446,10588.2725,179.05283109214,4487243,244,10584.47,451.04011655756,11299457,627,10596.7225,184.61050197361,4630216,262,10591.6525,321.52886034545,8060407,475
17983.4032,10604.75,175.29207171315,4399831,246,10587.85,392.24469273743,9829652,539,10595.8775,174.61593364967,4379193,243,10585.7375,291.61963679904,7306530,454,10582.78,166.82222133504,4178563,232,10598.835,179.16523160329,4494539,245,10589.9625,225.05194494315,5640927,329,10589.54,225.35680657517,5648343,321,10594.1875,183.93411764706,4612148,270,10584.0475,288.17600095805,7219097,449,10588.2725,178.25278320897,4467193,241,10584.47,450.22812549896,11279115,610,10596.7225,183.92400621985,4612998,248,10591.6525,319.83254218357,8017882,490
17993.4107,10604.75,176.16250996016,4421679,248,10587.85,391.87338387869,9820347,551,10595.8775,174.4674827545,4375470,247,10585.7375,290.71115545799,7283768,450,10582.78,167.36613701693,4192187,234,10598.835,179.39842940285,4500389,250,10589.9625,240.87121484141,6037437,348,10589.54,222.83350622407,5585099,312,10594.1875,183.6880558325,4605978,262,10584.0475,284.34106422897,7123028,437,10588.2725,178.86947847253,4482648,240,10584.47,453.83510298579,11369477,625,10596.7225,184.63267014872,4630772,259,10591.6525,315.77230842874,7916096,484
18003.4181,10604.75,175.3677689243,4401731,241,10587.85,393.25446927374,9854957,546,10595.8775,174.88516288528,4385945,238,10585.7375,288.27794851327,7222804,430,10582.78,167.0458719259,4184165,229,10598.835,179.26074304393,4496935,251,10589.9625,253.8082984241,6361705,364,10589.54,221.85042291733,5560459,313,10594.1875,183.99680957129,4613720,271,10584.0475,280.21408327013,7019643,455,10588.2725,178.39164438769,4470673,239,10584.47,452.15970780776,11327505,623,10596.7225,184.08819425063,4617116,261,10591.6525,313.03219115242,7847404,466
18013.4256,10604.75,176.05756972112,4419045,241,10587.85,391.61221069433,9813802,539,10595.8775,174.43107779417,4374557,254,10585.7375,286.59812412692,7180716,437,10582.78,167.28724848291,4190211,256,10598.835,179.20441680619,4495522,244,10589.9625,268.89678835029,6739898,382,10589.54,219.22143313118,5494566,304,10594.1875,183.84681954138,4609959,257,10584.0475,276.71909305018,6932090,435,10588.2725,178.89401859463,4483263,250,10584.47,454.38192559476,11383176,670,10596.7225,184.51006738168,4627697,256,10591.6525,308.09828872312,7723716,476
18023.433,10604.75,175.54482071713,4406175,239,10587.85,393.16596169194,9852739,547,10595.8775,174.78802982575,4383509,264,10585.7375,283.08812612253,7092773,441,10582.78,167.031739061,4183811,237,10598.835,179.20011161604,4495414,253,10589.9625,280.92296030321,7041334,401,10589.54,218.31567187999,5471864,310,10594.1875,183.95365902293,4612638,264,10584.0475,272.19033172328,6818640,420,10588.2725,178.14991420933,4464615,258,10584.47,454.04957688009,11374850,632,10596.7225,184.22694469918,4620596,257,10591.6525,305.88970441581,7668349,474
18033.4405,10604.75,176.24521912351,4423755,243,10587.85,390.98196328811,9798008,564,10595.8775,174.44894134535,4375005,236,10585.7375,281.50688485332,7053155,426,10582.78,167.67470456723,4199916,239,10598.835,179.40524595392,4500560,247,10589.9625,294.03849990026,7370075,425,10589.54,215.87224704756,5410622,315,10594.1875,183.89431704885,4611150,265,10584.0475,269.37323859327,6748069,393,10588.2725,179.17210007582,4490232,260,10584.47,455.3331869711,11407007,655,10596.7225,184.35054423667,4623696,247,10591.6525,300.26961586023,7527459,434
