"Time","R1","R2","R3","R4","R5","R6"
10257.6451,190.81469958382,175.60071913381,186.55544782451,184.15709725646,165.84881558736,174.53824408368
10267.6526,191.17378479939,175.89524078862,186.14507332445,184.00699018142,165.66755598674,174.53044988289
10277.66,190.97155440624,175.25020200388,186.18987597463,184.13871267526,165.82783571833,173.95973669332
10287.6675,191.31867954261,175.29928894635,185.68929018705,183.75324255526,165.93596895465,173.82561990146
10297.675,191.10505474969,174.8311247576,185.87031874924,183.7315043032,165.88495432129,173.53897100396
10307.6824,191.1754010263,175.03333063995,185.41114208379,183.81344700796,165.83539493896,173.67870123576
10317.6899,190.90007677078,174.7573125404,185.56405284208,183.61909572104,165.89966852615,172.92181568532
10327.6973,191.14109660996,174.73400129283,185.04144952127,183.41096609964,165.77900396152,172.85623132219
10337.7048,190.85171118025,174.29783451842,185.1497596251,183.45775586892,165.81607243916,172.52725951054
10347.7122,190.96908966019,174.27480607628,184.79457035511,183.28393066387,165.64479747757,172.54042484452
10357.7197,190.91591579458,174.12596961862,184.95467216095,183.16239039961,165.81639582828,172.1888781197
10367.7272,191.15144046224,174.18087427279,184.63935684564,182.8516303689,165.76517907672,172.25082788143
10377.7346,191.07442724959,173.86195054945,184.7042782693,183.22158471049,165.86312555583,172.0018173007
10387.7421,191.10663057093,173.95281189399,184.42625136347,182.67505757808,165.83931603202,172.15972053954
10397.7495,191.12913653077,173.49458629606,184.58522199329,183.04638571255,166.01398657935,171.61247072127
10407.757,191.30308295285,173.55264221073,184.27717852382,182.78221342277,165.9331797235,171.71117034165
10417.7645,191.10246878662,173.27581609567,184.2263160021,182.74641399653,165.67074945428,171.30163153219
10427.7719,191.29706250758,173.40178571429,184.1959762453,182.55561840883,165.75782197429,171.43288102738
10437.7794,191.27354640592,173.25561570782,184.18967397891,182.86068123965,165.92954159593,171.14279945077
10447.7868,191.53089013698,173.10067873303,184.25003029936,182.69558365995,165.86975503274,171.04599790001
10457.7943,191.08618530042,172.92667259211,184.28465236537,182.75784880197,165.81958929582,170.86378321622
10467.8018,191.42648187806,172.97959760827,184.00900900901,182.55396177623,165.94215377153,170.89104272676
10477.8092,191.22675663663,172.76955397544,184.13238799338,182.84124611095,165.94773223381,170.50848073661
10487.8167,191.79025415168,172.96929541047,183.89540661738,182.40244050265,166.03015603525,170.47322510298
10497.8241,191.37132813447,172.64669521655,183.98137599483,182.7706574003,165.96487185706,170.25385671594
10507.8316,191.86367125945,172.73626373626,184.2238112552,182.37355044648,166.01625030318,170.44148291737
10517.839,191.49606044689,172.3969376212,184.0803538965,182.60838821771,165.90767240682,170.12482836605
10527.8465,191.86936845933,172.64467517776,184.00848382014,182.37755060811,165.99219823753,170.23313948793
10537.854,191.46482686169,172.47579993536,184.10099785885,182.72479696149,165.74504810413,169.83103141911
10547.8614,191.72734251889,172.4142291532,184.07146608492,182.3648632268,166.15219500364,169.96623859139
10557.8689,191.69190674371,172.21816418875,184.10370460146,182.63432865974,165.80754305118,169.86305629594
10567.8763,192.00161622692,172.20685197156,184.11146123702,182.34862014627,166.04365753092,169.85849285195
10577.8838,191.67542122914,172.14124111183,184.08031349735,182.5304052689,165.88927965074,169.58294968096
10587.8913,192.0860640834,172.24955559147,184.10831010383,182.44030061821,166.05404640634,169.55270172038
10597.8987,191.84144813932,172.09154815773,183.99846483255,182.62984363005,165.9276821085,169.49208464583
10607.9062,192.07713442967,172.06585326438,184.22134690745,182.29589074306,166.15082059989,169.45880785074
