Time::Relative Time!!R,Channel1_R1_Area::EGFP_R1_Area!!R,Channel1_R1_IntensityMean::EGFP_R1_IntensityMean!!R,Channel1_R1_IntensitySum1::EGFP_R1_IntensitySum1!!R,Channel1_R1_IntensityMaximum::EGFP_R1_IntensityMaximum!!R,Channel1_R2_Area::EGFP_R2_Area!!R,Channel1_R2_IntensityMean::EGFP_R2_IntensityMean!!R,Channel1_R2_IntensitySum1::EGFP_R2_IntensitySum1!!R,Channel1_R2_IntensityMaximum::EGFP_R2_IntensityMaximum!!R,Channel1_R3_Area::EGFP_R3_Area!!R,Channel1_R3_IntensityMean::EGFP_R3_IntensityMean!!R,Channel1_R3_IntensitySum1::EGFP_R3_IntensitySum1!!R,Channel1_R3_IntensityMaximum::EGFP_R3_IntensityMaximum!!R,Channel1_R4_Area::EGFP_R4_Area!!R,Channel1_R4_IntensityMean::EGFP_R4_IntensityMean!!R,Channel1_R4_IntensitySum1::EGFP_R4_IntensitySum1!!R,Channel1_R4_IntensityMaximum::EGFP_R4_IntensityMaximum!!R,Channel1_R5_Area::EGFP_R5_Area!!R,Channel1_R5_IntensityMean::EGFP_R5_IntensityMean!!R,Channel1_R5_IntensitySum1::EGFP_R5_IntensitySum1!!R,Channel1_R5_IntensityMaximum::EGFP_R5_IntensityMaximum!!R,Channel1_R6_Area::EGFP_R6_Area!!R,Channel1_R6_IntensityMean::EGFP_R6_IntensityMean!!R,Channel1_R6_IntensitySum1::EGFP_R6_IntensitySum1!!R,Channel1_R6_IntensityMaximum::EGFP_R6_IntensityMaximum!!R
"Ms",,,,,,,,,,,,,,,,,,,,,,,,
14420.7479,2614.113125,190.96011960079,4726072,265,2614.43,172.45563994829,4268622,229,2614.535625,183.38185270472,4539251,249,2614.113125,182.48668633076,4516363,250,2612.95125,165.71380063061,4099428,232,2615.48625,170.11198610775,4212313,230
14430.7554,2614.113125,191.08553880965,4729176,258,2614.43,172.02157401422,4257878,239,2614.535625,183.62137922676,4545180,247,2614.113125,182.77712230797,4523551,243,2612.95125,165.66614115935,4098249,242,2615.48625,170.00743074065,4209724,234
14440.7628,2614.113125,191.39351084892,4736798,256,2614.43,172.27302844215,4264102,227,2614.535625,183.70145032925,4547162,244,2614.113125,182.74160572144,4522672,252,2612.95125,165.85318134045,4102876,227,2615.48625,170.01910184961,4210013,234
14450.7703,2614.113125,190.93106792194,4725353,256,2614.43,172.07009534583,4259079,231,2614.535625,183.57859653375,4544121,242,2614.113125,182.87312618692,4525927,246,2612.95125,165.66242218449,4098157,223,2615.48625,169.70963573217,4202350,240
14460.7778,2614.113125,191.29714331892,4734413,268,2614.43,171.99171784098,4257139,230,2614.535625,183.50070698501,4542193,248,2614.113125,182.39577356661,4514113,250,2612.95125,165.74217802571,4100130,241,2615.48625,169.89108311122,4206843,227
14470.7852,2614.113125,191.15285466079,4730842,272,2614.43,171.98400129283,4256948,238,2614.535625,183.51811901588,4542624,245,2614.113125,182.78479938583,4523741,258,2612.95125,165.45278518878,4092971,224,2615.48625,169.5511671109,4198426,251
14480.7927,2614.113125,191.34070063437,4735491,264,2614.43,171.96157886231,4256393,235,2614.535625,183.75954429766,4548600,249,2614.113125,182.59036728757,4518929,256,2612.95125,165.95464467621,4105386,229,2615.48625,169.70729343349,4202292,226
14490.8001,2614.113125,191.14832922542,4730730,260,2614.43,171.83609405301,4253287,229,2614.535625,183.2582313255,4536191,250,2614.113125,182.74217140087,4522686,248,2612.95125,165.39837496968,4091625,226,2615.48625,169.418100315,4195131,237
14500.8076,2614.113125,191.45549315124,4738332,269,2614.43,171.64233193277,4248491,242,2614.535625,183.25879691351,4536205,254,2614.113125,182.44054305225,4515221,254,2612.95125,165.56176732153,4095667,234,2615.48625,169.53545755593,4198037,247
14510.815,2614.113125,191.34074104004,4735492,280,2614.43,171.59793148028,4247392,225,2614.535625,183.38552902679,4539342,255,2614.113125,182.601680876,4519209,238,2612.95125,165.45678712911,4093070,237,2615.48625,169.45283095065,4195991,223
14520.8225,2614.113125,191.70140207685,4744418,265,2614.43,171.72062863607,4250429,229,2614.535625,183.59107986911,4544430,243,2614.113125,182.6801082872,4521150,254,2612.95125,165.97186514674,4105812,227,2615.48625,169.38712543413,4194364,236
14530.83,2614.113125,191.3925007071,4736773,257,2614.43,171.55611667744,4246357,232,2614.535625,183.44519856179,4540819,244,2614.113125,182.60240817811,4519227,247,2612.95125,165.48524537149,4093774,225,2615.48625,169.10237460625,4187313,232
14540.8374,2614.113125,191.59533718534,4741793,265,2614.43,171.64297834518,4248507,223,2614.535625,183.5439340686,4543263,244,2614.113125,182.3736716635,4513566,247,2612.95125,165.70333090792,4099169,236,2615.48625,169.06142476375,4186299,225
14550.8449,2614.113125,191.54478968847,4740542,285,2614.43,171.31157078216,4240304,244,2614.535625,183.19993536137,4534748,252,2614.113125,182.55226473797,4517986,245,2612.95125,165.54620422023,4095282,226,2615.48625,168.94794443098,4183489,226
14560.8523,2614.113125,191.89680391127,4749254,275,2614.43,171.44784259858,4243677,233,2614.535625,183.07187007635,4531578,248,2614.113125,182.36526728353,4513358,254,2612.95125,165.62106880104,4097134,223,2615.48625,168.92577336241,4182940,226
14570.8598,2614.113125,191.63028809245,4742658,265,2614.43,171.34744667098,4241192,225,2614.535625,183.26768472508,4536425,244,2614.113125,182.62846983717,4519872,245,2612.95125,165.42630770475,4092316,224,2615.48625,168.64938211776,4176096,225
14580.8673,2614.113125,191.93042143117,4750086,281,2614.43,171.22466871364,4238153,236,2614.535625,183.38278188502,4539274,244,2614.113125,182.51234393309,4516998,251,2612.95125,165.70591802086,4099233,239,2615.48625,168.64021484533,4175869,230
14590.8747,2614.113125,191.76900076771,4746091,258,2614.43,171.10936489981,4235299,232,2614.535625,183.00012119743,4529802,245,2614.113125,182.57206351772,4518476,243,2612.95125,165.35989166465,4090673,225,2615.48625,168.52136337937,4172926,239
14600.8822,2614.113125,191.94779587054,4750516,257,2614.43,171.11704104719,4235489,234,2614.535625,183.31066941381,4537489,250,2614.113125,182.60006464908,4519169,247,2612.95125,165.68356374808,4098680,225,2615.48625,168.52322106453,4172972,240
14610.8896,2614.113125,192.06646733201,4753453,259,2614.43,171.18224789916,4237103,237,2614.535625,183.41073809235,4539966,250,2614.113125,182.82366964322,4524703,253,2612.95125,165.58820438192,4096321,223,2615.48625,168.58222276068,4174433,227
14620.8971,2614.113125,192.0370520021,4752725,261,2614.43,171.13897866839,4236032,228,2614.535625,183.49157677857,4541967,244,2614.113125,182.54046628147,4517694,265,2612.95125,165.71020292667,4099339,226,2615.48625,168.36656974396,4169093,236
14630.9046,2614.113125,192.07810416583,4753741,280,2614.43,171.09393180349,4234917,233,2614.535625,183.28909627116,4536955,263,2614.113125,182.73089821811,4522407,249,2612.95125,165.34930067103,4090411,222,2615.48625,168.20959534771,4165206,224
14640.912,2614.113125,192.12525758617,4754908,257,2614.43,170.93471234648,4230976,232,2614.535625,183.41534359472,4540080,256,2614.113125,182.77263727827,4523440,269,2612.95125,165.63149810009,4097392,226,2615.48625,168.13625716824,4163390,220
14650.9195,2614.113125,192.20142227969,4756793,258,2614.43,171.04561247576,4233721,222,2614.535625,183.21476184705,4535115,241,2614.113125,182.69469473514,4521511,241,2612.95125,165.39194761096,4091466,230,2615.48625,168.16145707132,4164014,232
14660.9269,2614.113125,192.18433068003,4756370,277,2614.43,170.94473173885,4231224,227,2614.535625,183.61600614067,4545047,246,2614.113125,182.77158673078,4523414,262,2612.95125,165.70603929178,4099236,245,2615.48625,168.06219206849,4161556,217
14670.9344,2614.113125,192.54939593519,4765405,258,2614.43,170.96440691661,4231711,229,2614.535625,183.26485678504,4536355,242,2614.113125,183.01163683381,4529355,250,2612.95125,165.50214245291,4094192,228,2615.48625,168.04930942573,4161237,241
14680.9418,2614.113125,192.40244050265,4761768,296,2614.43,170.91301712993,4230439,238,2614.535625,183.54942835212,4543399,240,2614.113125,182.94807871025,4527782,254,2612.95125,165.89469641847,4103903,230,2615.48625,167.88922542606,4157273,238
14690.9493,2614.113125,192.65824881813,4768099,259,2614.43,171.20147866839,4237579,232,2614.535625,183.57847533632,4544118,252,2614.113125,183.13333872076,4532367,246,2612.95125,165.75244563021,4100384,226,2615.48625,168.22752604798,4165650,222
14700.9568,2614.113125,192.50943472464,4764416,259,2614.43,170.95858920491,4231567,234,2614.535625,183.65394093645,4545986,255,2614.113125,182.96634207443,4528234,248,2612.95125,165.77176813,4100862,223,2615.48625,167.91535417172,4157920,238
14710.9642,2614.113125,193.09947876682,4779019,266,2614.43,170.92582417582,4230756,230,2614.535625,183.41352563326,4540035,258,2614.113125,183.32958907431,4537224,247,2612.95125,165.67507478373,4098470,235,2615.48625,168.03541717147,4160893,225
14720.9717,2614.113125,192.66499656552,4768266,262,2614.43,170.93475274725,4230977,226,2614.535625,183.81731507292,4550030,255,2614.113125,183.07939714736,4531032,245,2612.95125,165.81538523729,4101941,243,2615.48625,167.7461028996,4153729,234
14730.9791,2614.113125,192.73029213302,4769882,257,2614.43,170.67053167421,4224437,233,2614.535625,183.40625378742,4539855,251,2614.113125,183.03369833125,4529901,271,2612.95125,165.73199126849,4099878,236,2615.48625,167.79722962604,4154995,226
14740.9866,2614.113125,192.6406723504,4767664,263,2614.43,170.54694570136,4221378,229,2614.535625,183.60097765927,4544675,244,2614.113125,182.96783708433,4528271,249,2612.95125,165.83474816072,4102420,236,2615.48625,167.92084645828,4158056,220
14750.9941,2614.113125,192.96985736797,4775811,265,2614.43,170.93770200388,4231050,229,2614.535625,183.66606067951,4546286,241,2614.113125,183.06210351933,4530604,246,2612.95125,165.81085778964,4101829,225,2615.48625,168.04797673855,4161204,245
14761.0015,2614.113125,192.85300416178,4772919,255,2614.43,170.74240465417,4226216,224,2614.535625,183.65644568335,4546048,246,2614.113125,183.04986060043,4530301,246,2612.95125,166.01374403751,4106848,225,2615.48625,167.80268152815,4155130,232
14771.009,2614.113125,193.05361832801,4777884,260,2614.43,170.73779896574,4226102,229,2614.535625,183.64359875571,4545730,253,2614.113125,183.13568224979,4532425,270,2612.95125,165.80143908158,4101596,240,2615.48625,167.8207333818,4155577,225
14781.0164,2614.113125,194.25019192695,4807498,269,2614.43,170.93446994182,4230970,241,2614.535625,184.36124914152,4563494,245,2614.113125,183.49391894622,4541291,266,2612.95125,166.10324197591,4109062,232,2615.48625,171.6232533721,4249735,234
14791.0239,2614.113125,199.78540547093,4944489,270,2614.43,177.65893665158,4397414,247,2614.535625,189.47832585949,4690157,261,2614.113125,185.56963917734,4592663,260,2612.95125,166.70256285876,4123888,245,2615.48625,186.2830142961,4612740,249
14801.0313,2614.113125,209.27811224696,5179424,288,2614.43,194.88611021332,4823821,275,2614.535625,203.29713570072,5032214,281,2614.113125,196.63748030223,4866581,262,2612.95125,169.6044546851,4195675,267,2615.48625,208.28014699944,5157433,279
14811.0388,2614.113125,223.47848397915,5530869,309,2614.43,219.75307045895,5439328,292,2614.535625,223.93980527613,5543182,300,2614.113125,216.18465392541,5350354,292,2612.95125,175.98965154823,4353632,239,2615.48625,233.49317502625,5781758,334
14821.0463,2614.113125,239.95333144774,5938605,327,2614.43,243.89071590175,6036783,326,2614.535625,247.61673332525,6129257,325,2614.113125,239.44862418684,5926114,326,2612.95125,184.90650012127,4574217,257,2615.48625,256.94027138357,6362355,347
14831.0537,2614.113125,257.59739787466,6375278,353,2614.43,267.84583063995,6629720,377,2614.535625,270.44475417121,6694319,368,2614.113125,262.90904683018,6506736,355,2612.95125,194.60809281268,4814215,273,2615.48625,279.82905258057,6929127,370
14841.0612,2614.113125,274.68224978787,6798111,387,2614.43,288.79415804784,7148233,409,2614.535625,293.3335757282,7260886,388,2614.113125,285.9169259364,7076158,380,2612.95125,204.27128304633,5053263,284,2615.48625,299.72413375333,7421769,398
14851.0686,2614.113125,291.13842983555,7205385,395,2614.43,309.25412087912,7654658,448,2614.535625,313.93984567527,7770953,420,2614.113125,306.81078023355,7593260,398,2612.95125,213.6643625192,5285629,297,2615.48625,318.76052015185,7893148,432
14861.0761,2614.113125,305.29496141258,7555745,414,2614.43,325.32704427925,8052495,445,2614.535625,332.86215812225,8239337,442,2614.113125,326.20416986545,8073227,417,2612.95125,222.12935564718,5495036,305,2615.48625,334.13993215411,8273973,457
14871.0836,2614.113125,319.65069295729,7911035,446,2614.43,341.55179379444,8454090,489,2614.535625,349.57875813033,8653123,499,2614.113125,343.50030304255,8501289,448,2612.95125,229.87201875657,5686574,313,2615.48625,349.51764800905,8654756,464
14881.091,2614.113125,331.81078023355,8211985,446,2614.43,354.38889786684,8771834,479,2614.535625,366.19686502646,9064471,483,2614.113125,361.06521475615,8936003,503,2612.95125,236.9531085779,5861746,322,2615.48625,362.31059688232,8971535,491
14891.0985,2614.113125,343.21136207524,8494138,471,2614.43,368.7225678733,9126621,501,2614.535625,379.70213711469,9398767,496,2614.113125,374.92221907956,9278950,497,2612.95125,243.3709273183,6020510,330,2615.48625,374.56550359422,9274991,485
14901.1059,2614.113125,351.39258151845,8696615,466,2614.43,377.55239980608,9345177,505,2614.535625,391.97410414899,9702535,515,2614.113125,387.90355165865,9600225,502,2612.95125,248.41696984397,6145339,330,2615.48625,384.10144576367,9511120,512
14911.1134,2614.113125,360.28166794618,8916611,504,2614.43,388.09991111829,9606249,529,2614.535625,402.59592776633,9965457,540,2614.113125,398.66968362358,9866676,517,2612.95125,252.73469965236,6252151,340,2615.48625,394.37480817382,9765509,530
14921.1209,2614.113125,365.24000969736,9039325,512,2614.43,395.4780623788,9788873,555,2614.535625,412.59576616976,10212983,546,2614.113125,409.03680956806,10123252,526,2612.95125,256.30770474574,6340540,336,2615.48625,400.94091753493,9928099,534
14931.1283,2614.113125,371.54402198069,9195343,507,2614.43,404.24313186813,10005826,552,2614.535625,420.34383711065,10404771,551,2614.113125,417.53897127157,10333672,548,2612.95125,259.15999676611,6411100,349,2615.48625,409.56913819562,10141751,546
14941.1358,2614.113125,374.55658814498,9269901,507,2614.43,409.58916451196,10138151,571,2614.535625,427.89080111502,10591581,557,2614.113125,425.22813042951,10523971,549,2612.95125,260.89045193629,6453908,363,2615.48625,414.99006542283,10275984,546
14951.1432,2614.113125,378.39415733969,9364877,519,2614.43,416.23529411765,10302656,582,2614.535625,433.26711913707,10724661,588,2614.113125,430.14226837448,10645591,561,2612.95125,262.31841701027,6489233,355,2615.48625,420.89770616267,10422269,542
14961.1507,2614.113125,379.40563255081,9389910,533,2614.43,419.90481577246,10393484,590,2614.535625,439.22934593787,10872244,564,2614.113125,436.18424986868,10795124,570,2612.95125,263.1046568033,6508683,359,2615.48625,425.22078184315,10529317,546
14971.1581,2614.113125,381.49561598448,9441635,536,2614.43,425.09413380737,10521930,583,2614.535625,443.1472548782,10969224,585,2614.113125,439.66931997252,10881376,572,2612.95125,263.64706120139,6522101,360,2615.48625,430.0640093692,10649245,554
14981.1656,2614.113125,381.24687866176,9435479,519,2614.43,428.1334841629,10597160,582,2614.535625,447.6126934109,11079757,584,2614.113125,443.51234393309,10976487,564,2612.95125,263.51507801763,6518836,358,2615.48625,433.12167837816,10724959,556
14991.1731,2614.113125,382.33415491535,9462388,543,2614.43,432.23783936652,10698751,584,2614.535625,450.73049731346,11156932,599,2614.113125,445.27083922583,11020008,574,2612.95125,263.75798366885,6524845,357,2615.48625,437.5122364914,10833678,574
15001.1805,2614.113125,380.5190512748,9417466,516,2614.43,433.94998383969,10741130,594,2614.535625,452.79788308488,11208106,593,2614.113125,447.5008283163,11075198,596,2612.95125,262.51148031369,6494009,363,2615.48625,438.55569017042,10859516,555
15011.188,2614.113125,380.52192007758,9417537,538,2614.43,436.6497656755,10807955,616,2614.535625,454.17957419303,11242307,586,2614.113125,446.77053618328,11057124,577,2612.95125,261.70369472067,6474026,359,2615.48625,442.19711654955,10949685,565
15021.1954,2614.113125,377.97070588711,9354397,524,2614.43,437.9212184874,10839426,621,2614.535625,455.98464832546,11286988,615,2614.113125,449.06371974625,11113878,576,2612.95125,260.39202845824,6441578,358,2615.48625,443.69816654551,10986854,574
15031.2029,2614.113125,376.74564628874,9324078,532,2614.43,440.23339528119,10896657,617,2614.535625,456.07889952733,11289321,614,2614.113125,446.18158309427,11042548,577,2612.95125,259.25669011238,6413492,350,2615.48625,445.6503513448,11035194,583
15041.2104,2614.113125,373.98739343004,9255814,507,2614.43,440.26527149321,10897446,617,2614.535625,456.68585625985,11304345,596,2614.113125,447.43848236292,11073655,581,2612.95125,257.23538685423,6363489,351,2615.48625,446.2404490752,11049806,577
15051.2178,2614.113125,372.17269384622,9210902,522,2614.43,441.64269553975,10931540,622,2614.535625,455.67418090737,11279303,581,2614.113125,443.30869934139,10971447,567,2612.95125,255.766270515,6327146,349,2615.48625,448.17337048704,11097669,619
15061.2253,2614.113125,368.57525556588,9121869,504,2614.43,441.70349870718,10933045,599,2614.535625,454.97289217469,11261944,587,2614.113125,443.04218352257,10964851,567,2612.95125,253.59487428248,6273430,337,2615.48625,448.04438252161,11094475,579
15071.2327,2614.113125,365.82435653966,9053787,514,2614.43,441.98763736264,10940078,616,2614.535625,452.50062618673,11200748,604,2614.113125,438.15814780395,10843976,565,2612.95125,251.84772414908,6230209,336,2615.48625,448.49729424118,11105690,588
15081.2402,2614.113125,362.33177098065,8967349,542,2614.43,441.23662734325,10921489,593,2614.535625,451.32214277057,11171577,587,2614.113125,436.88177300093,10812387,563,2612.95125,249.52465842024,6172741,332,2615.48625,448.47298279622,11105088,587
15091.2476,2614.113125,359.18776516223,8889538,511,2614.43,441.31957013575,10923542,615,2614.535625,447.90534480669,11087001,594,2614.113125,431.79158753889,10686410,544,2612.95125,247.86761257984,6131749,334,2615.48625,448.21528955658,11098707,594
15101.2551,2614.113125,355.51472786779,8798634,485,2614.43,440.0157967033,10891271,626,2614.535625,444.97721488305,11014521,596,2614.113125,429.22457473029,10622879,543,2612.95125,245.23284016493,6066570,331,2615.48625,447.57883046604,11082947,583
15111.2626,2614.113125,352.10065053134,8714139,476,2614.43,439.31136877828,10873835,617,2614.535625,441.18001858361,10920529,573,2614.113125,423.59238757122,10483488,558,2612.95125,243.46996523567,6022960,361,2615.48625,446.8506582667,11064916,586
15121.27,2614.113125,348.0361630773,8613547,473,2614.43,437.68576276665,10833598,623,2614.535625,437.60243202844,10831973,597,2614.113125,420.8402763748,10415376,542,2612.95125,240.89845581696,5959346,342,2615.48625,446.16291091188,11047886,574
15131.2775,2614.113125,344.4310477191,8524324,473,2614.43,435.87015190692,10788658,606,2614.535625,433.34476629096,10726583,582,2614.113125,414.46090751142,10257493,554,2612.95125,239.18829331393,5917040,323,2615.48625,444.31188918504,11002051,571
15141.2849,2614.113125,340.30312335852,8422162,470,2614.43,433.28567388494,10724687,589,2614.535625,429.17210035147,10623297,574,2614.113125,410.81914420785,10167363,527,2612.95125,236.46333575875,5849630,314,2615.48625,443.08266698974,10971613,585
15151.2924,2614.113125,336.73215079397,8333784,457,2614.43,431.2034583064,10673148,622,2614.535625,424.31458813073,10503059,570,2614.113125,404.54963836923,10012199,526,2612.95125,234.45407874525,5799925,322,2615.48625,440.74682981989,10913773,561
15161.2999,2614.113125,333.05301224292,8242729,458,2614.43,428.17412734325,10598166,598,2614.535625,419.15044641054,10375231,559,2614.113125,400.9832720514,9923935,521,2612.95125,231.84590508529,5735404,323,2615.48625,439.20979727001,10875713,568
15171.3073,2614.113125,328.61994424017,8133015,465,2614.43,424.92243051067,10517680,591,2614.535625,414.95321779178,10271337,541,2614.113125,394.02565760233,9751741,530,2612.95125,230.22649365349,5695343,308,2615.48625,436.00129230272,10796264,568
15181.3148,2614.113125,324.18889652107,8023351,454,2614.43,420.74757595346,10414344,574,2614.535625,408.69745081404,10116488,534,2614.113125,389.20930138592,9632541,509,2612.95125,227.37739510066,5624862,310,2615.48625,433.13617639932,10725318,569
15191.3222,2614.113125,320.77360701443,7938826,432,2614.43,417.11833387201,10324513,577,2614.535625,404.34242314063,10008688,538,2614.113125,383.7573639339,9497611,509,2612.95125,225.78571428571,5585487,305,2615.48625,430.50428075277,10660147,575
15201.3297,2614.113125,317.2492221908,7851601,439,2614.43,413.47737556561,10234392,581,2614.535625,398.65975841312,9868025,532,2614.113125,379.67849206029,9396663,492,2612.95125,223.57999838305,5530922,306,2615.48625,427.65709554963,10589645,557
15211.3372,2614.113125,312.91078427411,7744229,423,2614.43,408.84215416936,10119661,572,2614.535625,393.63652890559,9743685,511,2614.113125,373.0325669724,9232183,484,2612.95125,221.72673619533,5485076,315,2615.48625,422.72187222357,10467439,561
15221.3446,2614.113125,308.85591337024,7643875,433,2614.43,403.6946509373,9992250,570,2614.535625,386.71183290914,9572278,531,2614.113125,367.41541072367,9093164,499,2612.95125,218.85039210931,5413921,298,2615.48625,418.956021323,10374189,543
15231.3521,2614.113125,305.30421431169,7555974,429,2614.43,397.67012766645,9843131,567,2614.535625,382.25552458288,9461971,510,2614.113125,361.98573679745,8958785,472,2612.95125,217.52959010429,5381247,292,2615.48625,414.42020030692,10261873,549
15241.3595,2614.113125,301.77142510809,7468541,430,2614.43,393.51062540401,9740175,567,2614.535625,376.55072112471,9320760,491,2614.113125,357.23035274153,8841094,465,2612.95125,215.20333090792,5323700,298,2615.48625,409.81621032227,10147869,537
15251.367,2614.113125,298.22481716433,7380766,418,2614.43,387.24858597285,9585177,541,2614.535625,371.79129802448,9202950,492,2614.113125,351.68689644026,8703899,471,2612.95125,213.76788746059,5288190,289,2615.48625,405.00472498183,10028727,543
15261.3744,2614.113125,294.82480100206,7296619,396,2614.43,383.22495151907,9485584,549,2614.535625,365.84628125884,9055793,469,2614.113125,347.25342438078,8594175,464,2612.95125,211.9022556391,5242038,287,2615.48625,400.19994346176,9909751,526
15271.3819,2614.113125,291.5072528183,7214513,402,2614.43,376.24806076277,9312892,515,2614.535625,360.86688482204,8932538,478,2614.113125,341.46523091842,8450923,450,2612.95125,210.13380224755,5198290,299,2615.48625,394.52269606655,9769171,519
15281.3894,2614.113125,288.2520505879,7133950,389,2614.43,371.53745151907,9196295,516,2614.535625,355.13057003192,8790547,475,2614.113125,336.77296052366,8334794,466,2612.95125,208.43059261056,5156156,299,2615.48625,389.67971084727,9649249,506
15291.3968,2614.113125,284.76839468261,7047733,382,2614.43,365.11586942469,9037348,502,2614.535625,350.56785036157,8677606,477,2614.113125,331.67695664471,8208673,438,2612.95125,206.79650739753,5115732,293,2615.48625,383.51417494548,9496578,512
15301.4043,2614.113125,281.36555012324,6963516,384,2614.43,359.94594376212,8909382,499,2614.535625,344.63390296126,8530723,464,2614.113125,326.0860640834,8070304,434,2612.95125,205.05040827876,5072537,280,2615.48625,377.71605686132,9353005,502
15311.4117,2614.113125,278.22449391895,6885778,395,2614.43,352.5232708468,8725656,497,2614.535625,339.59992728154,8406117,467,2614.113125,321.45884682209,7955785,431,2612.95125,203.49155145929,5033974,271,2615.48625,371.89124464906,9208771,493
15321.4192,2614.113125,274.97991838054,6805478,378,2614.43,348.28114899806,8620655,471,2614.535625,334.13808427261,8270920,437,2614.113125,316.86480261829,7842087,419,2612.95125,201.84263077048,4993183,285,2615.48625,366.2306356514,9068603,499
15331.4267,2614.113125,271.59768071437,6721771,379,2614.43,341.0117970265,8440724,485,2614.535625,329.50256534562,8156177,439,2614.113125,312.06004283001,7723174,417,2612.95125,200.29828603768,4954979,284,2615.48625,359.87505048058,8911226,487
15341.4341,2614.113125,269.11257020486,6660267,369,2614.43,336.67117808662,8333285,473,2614.535625,324.1497596251,8023679,431,2614.113125,307.18610852964,7602549,418,2612.95125,198.72790848088,4916131,280,2615.48625,354.82662951296,8786217,466
15351.4416,2614.113125,266.03337508586,6584060,359,2614.43,329.93685358759,8166597,464,2614.535625,320.10669413808,7923601,447,2614.113125,303.33904400178,7507338,435,2612.95125,197.48411350958,4885362,277,2615.48625,348.47887892739,8629034,457
15361.449,2614.113125,263.63760151925,6524767,371,2614.43,325.44768099548,8055481,454,2614.535625,314.64533591888,7788416,429,2614.113125,298.59307446766,7389880,407,2612.95125,196.03452178834,4849502,276,2615.48625,343.94402713836,8516742,460
15371.4565,2614.113125,260.66055194149,6451088,350,2614.43,319.48727375566,7907949,452,2614.535625,310.79226760393,7693041,413,2614.113125,294.84653925411,7297157,396,2612.95125,194.83790120462,4819900,267,2615.48625,337.70543574832,8362262,452
15381.4639,2614.113125,258.02998100933,6385984,357,2614.43,314.85225436328,7793223,434,2614.535625,305.72908334343,7567712,411,2614.113125,290.43836114591,7188059,407,2612.95125,193.5094591317,4787037,267,2615.48625,331.8263872062,8216685,445
15391.4714,2614.113125,255.33908440745,6319387,349,2614.43,308.31391402715,7631386,451,2614.535625,301.91104108593,7473204,398,2614.113125,286.52276859671,7091152,384,2612.95125,192.28850351686,4756833,261,2615.48625,326.43320410306,8083139,449
15401.4789,2614.113125,253.08101337428,6263502,341,2614.43,304.39297834518,7534335,410,2614.535625,297.03862158122,7352597,406,2614.113125,282.24708069013,6985333,381,2612.95125,191.28219742906,4731939,260,2615.48625,321.46797512317,7960190,435
15411.4863,2614.113125,250.47133217504,6198915,345,2614.43,298.21448771816,7381405,415,2614.535625,292.93063467055,7250912,393,2614.113125,279.13091438038,6908211,382,2612.95125,189.92986498504,4698485,273,2615.48625,315.77954123253,7819333,432
15421.4938,2614.113125,248.5571538244,6151541,326,2614.43,294.74616192631,7295557,413,2614.535625,289.07057730376,7155364,400,2614.113125,275.11151965736,6808735,366,2612.95125,189.12127091923,4678482,257,2615.48625,311.10827073742,7703663,438
15431.5012,2614.113125,245.70734171078,6081011,338,2614.43,288.86348577893,7149949,392,2614.535625,285.79562073284,7074299,375,2614.113125,272.04808275082,6732918,384,2612.95125,188.08460667799,4652837,261,2615.48625,305.80348921735,7572306,413
15441.5087,2614.113125,243.96177623338,6037810,335,2614.43,285.3911199095,7064001,384,2614.535625,281.6430331677,6971510,371,2614.113125,268.18546203887,6637322,358,2612.95125,187.18109790606,4630486,259,2615.48625,301.4445925208,7464371,413
15451.5162,2614.113125,241.43221948362,5975206,329,2614.43,279.74292986425,6924197,383,2614.535625,277.72391225306,6874500,369,2614.113125,265.06109337751,6559997,356,2612.95125,185.9556552672,4600171,260,2615.48625,295.64615136096,7320790,396
15461.5236,2614.113125,239.89753121338,5937224,333,2614.43,276.66580478345,6848032,376,2614.535625,274.45618712883,6793614,361,2614.113125,261.52131399249,6472391,347,2612.95125,185.40621715579,4586579,264,2615.48625,291.78854696713,7225268,391
15471.5311,2614.113125,237.5327892036,5878699,333,2614.43,271.31060116354,6715480,367,2614.535625,271.12984284733,6711277,371,2614.113125,258.67230999232,6401881,351,2612.95125,184.20458404075,4556853,250,2615.48625,286.4995961554,7094303,386
15481.5385,2614.113125,235.74702008162,5834503,319,2614.43,268.04367323853,6634617,358,2614.535625,267.24788914475,6615187,360,2614.113125,255.0781445715,6312929,352,2612.95125,183.50101059099,4539448,255,2615.48625,282.47023665294,6994528,369
15491.546,2614.113125,233.77958705402,5785811,323,2614.43,263.84712346477,6530744,379,2614.535625,264.39886074415,6544665,368,2614.113125,252.81878055679,6257012,346,2612.95125,182.72952542647,4520363,246,2615.48625,277.82804296907,6879578,392
15501.5535,2614.113125,232.54341589559,5755217,320,2614.43,260.39835164835,6445380,360,2614.535625,261.27119945057,6467246,354,2614.113125,249.51246515011,6175184,333,2612.95125,182.07534966448,4504180,248,2615.48625,274.56469590502,6798771,372
15511.5609,2614.113125,230.22594852317,5697862,323,2614.43,256.90639140272,6358947,355,2614.535625,258.75388841757,6404935,348,2614.113125,247.21014990505,6118204,337,2612.95125,181.28866521142,4484719,245,2615.48625,270.05548824812,6687114,365
